epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.13897123777244,-1.140882037148844,-3.872341592489034,0.6505283887011074,9.989047263962824
10,1.1373497257270966,-1.1171446841685007,-3.8486042395086906,0.6089249372546013,9.3502145057722
15,1.1133696745677166,-1.0789039831875586,-3.8103635385277483,0.5401479860287971,8.294124969039803
20,1.0751508814264015,-1.062710752173539,-3.794170307513729,0.5105806569682819,7.840110259119011
25,1.0873762809607876,-1.057908441070395,-3.7893679964105846,0.49938022777691216,7.668124516885657
30,1.0633906609562027,-1.0416902808591701,-3.77314983619936,0.46746650958942687,7.17808033884548
35,1.0390856917124676,-1.0361323728541032,-3.7675919281942933,0.4542627035073234,6.975332170651202
40,1.0404456394264496,-1.0261782516403746,-3.7576378069805645,0.4323819901549877,6.63934761892478
45,1.051101783193259,-1.0221646198714964,-3.7536241752116863,0.4237757900184864,6.507196983238095
50,1.0379478763863743,-1.0168993690210137,-3.7483589243612037,0.41137170749750585,6.3167287837814206
55,1.0409597043531487,-1.0164419767026918,-3.7479015320428815,0.4116091543987683,6.320374845743946
60,1.0305617669500022,-1.0132525696512134,-3.7447121249914033,0.4043027683391129,6.208183224488995
65,1.017622801194708,-1.0114473093531313,-3.742906864693321,0.400690931392262,6.152722441259251
70,1.0277869414134198,-1.0068536273420257,-3.738313182682216,0.38830774630930115,5.962575142157161
75,1.028958449880761,-1.0026032203626607,-3.7340627757028506,0.3770919108443989,5.790352810877815
80,1.0135769307852749,-1.0037222575989653,-3.735181812939155,0.3805106108009315,5.842847919074932
85,1.016058830372301,-1.0000335357118901,-3.73149309105208,0.3719026107911959,5.7106696336199425
90,1.011350172111787,-0.9969824280987242,-3.728441983438914,0.36356898987307484,5.582704527978424
95,1.0045603525686455,-0.997629583704604,-3.729089139044794,0.36490256800437376,5.603182001694902
100,1.002968203590577,-0.9935962705745925,-3.7250558259147826,0.35468222294233664,5.446245703367432
105,1.0085046063944039,-0.9942099305898028,-3.7256694859299926,0.3571841879876621,5.48466408964649
110,0.9900696516994492,-0.9932232167051869,-3.7246827720453766,0.3552815675276324,5.455448814163942
115,0.9898222239620714,-0.9923214124588541,-3.723780967799044,0.3528427450440134,5.418000000269215
120,0.9909866569511383,-0.9932632089310205,-3.7247227642712106,0.35605467559435844,5.467320097448621
125,0.9862271236128597,-0.9931956283143438,-3.7246551836545336,0.3557347908220085,5.462408179185006
130,0.9934345730337273,-0.9913440134339367,-3.7228035687741268,0.35082585851778414,5.387030134875612
135,0.9889015366274669,-0.9899147057659236,-3.7213742611061136,0.34704432593463247,5.328963633898666
140,0.9939142384203562,-0.9874057923069625,-3.7188653476471525,0.3402282023480486,5.224300120362707
145,0.9831121523217504,-0.9853739766452472,-3.7168335319854373,0.33421841870346325,5.132018197069124
150,0.9848687193958635,-0.9844217475764586,-3.7158813029166486,0.3320140720322652,5.098169828281161
155,0.9943475751991732,-0.9848988940411243,-3.716358449381314,0.33392262340987844,5.127476176061122
160,0.9821354390148178,-0.9857821261270315,-3.7172416814672213,0.3365930343771203,5.168481091837503
165,0.9807481061981385,-0.9866473878958805,-3.7181069432360703,0.3405674662911328,5.229509605677031
170,0.9837008109054413,-0.9839508814695909,-3.7154104368097807,0.33227225707602126,5.102134326379887
175,0.9766803972692375,-0.9836594828077897,-3.7151190381479795,0.331222174853786,5.086010023250647
180,0.9817924473180349,-0.984628758336803,-3.716088313676993,0.3354238401426588,5.1505277726213565
185,0.9773681822072071,-0.9818356853697213,-3.713295240709911,0.3264515551938096,5.012755808782337
190,0.9729542638882097,-0.9819151507812645,-3.7133747061214546,0.3274406799127219,5.02794409697068
