epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,2.091572873840921,-1.6096850001553047,-1.398676262705208,1.213367307317238,0.9825447869121086
10,1.775641038150861,-1.508491856658103,-1.2974831192080063,1.0624151893455513,0.8603087439902061
15,1.8190594865548564,-1.459057734194554,-1.2480489967444575,1.0013256920027405,0.8108404853170353
20,1.6803357260567802,-1.4494902542118653,-1.2384815167617687,0.9923344965588525,0.8035597120541059
25,1.6205496438221583,-1.4258959219310399,-1.2148871844809432,0.9657080853978431,0.7819985231990655
30,1.6530540758118206,-1.4197557010318322,-1.2087469635817356,0.96372357269121,0.7803915304295282
35,1.597650401840799,-1.4069651268074166,-1.19595638935732,0.9473753918496706,0.7671533132219606
40,1.5672266474101535,-1.4131595695071621,-1.2021508320570655,0.9619699472781024,0.7789715025527617
45,1.6192969857035457,-1.3893777202681559,-1.1783689828180592,0.9301620339015982,0.7532145040808852
50,1.5690332710973085,-1.398672159073041,-1.1876634216229445,0.9497169352489784,0.7690494178835074
55,1.4761086196052522,-1.3736361447900047,-1.162627407339908,0.9148901625227301,0.7408478467379874
60,1.4889704739265,-1.3728969337675896,-1.161888196317493,0.9158854626657357,0.7416538079458108
65,1.4595722305268395,-1.3655849747068913,-1.1545762372567947,0.9058010361219563,0.7334877721527615
70,1.500209089411732,-1.3590666711962054,-1.1480579337461088,0.8989539250743853,0.7279432076611657
75,1.4930203904516448,-1.3614232631474428,-1.1504145256973461,0.9062500224328671,0.7338513465285312
80,1.5262449376831644,-1.3583563161037573,-1.1473475786536607,0.9038816450014072,0.7319335126300396
85,1.4457881699197541,-1.351351407052664,-1.1403426696025674,0.8938718362201122,0.7238278997977967
90,1.4094476290191003,-1.3462934320552917,-1.135284694605195,0.8884335860097359,0.7194241842646564
95,1.4036408418854232,-1.3456194922036047,-1.134610754753508,0.8888867678299062,0.719791155971353
