epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.390244448967422,-1.3915244286827995,-1.1805156912327028,0.9721613607212183,0.7872241705862807
10,1.2887493385771527,-1.2636835924186671,-1.0526748549685705,0.8301852483771526,0.6722566021858671
15,1.2384081604858164,-1.2439700122054795,-1.032961274755383,0.8061035831994872,0.6527560651255169
20,1.2243218537002918,-1.2337553174242333,-1.0227465799741366,0.7933305129876503,0.6424128546627834
25,1.215492319876623,-1.2333271410695645,-1.022318403619468,0.7928058097728683,0.6419879676052749
30,1.2083915554878795,-1.2329678523986034,-1.0219591149485068,0.7923673350266622,0.6416329052107945
35,1.2014702931334154,-1.2321439348071612,-1.0211351973570646,0.7913141877836679,0.6407801015534823
40,1.1976078541582615,-1.2325818350862252,-1.0215730976361286,0.7918743755102027,0.6412337230517682
45,1.1920078238004883,-1.2307643319197028,-1.0197555944696062,0.7895648472201323,0.6393635435149991
50,1.1853078530101702,-1.2309006423021402,-1.0198919048520436,0.7897484895101988,0.6395122509990603
55,1.1834877140273459,-1.227344156663139,-1.0163354192130423,0.785201726936832,0.6358304327677736
60,1.182101130025267,-1.2303979739643667,-1.01938923651427,0.7890755793309929,0.6389673506039272
65,1.176664038054271,-1.2323318399477676,-1.021323102497671,0.7915603033020449,0.6409793981623231
70,1.173069537376345,-1.2321533941319736,-1.021144656681877,0.7913157308227479,0.6407813515163219
75,1.1696646848700682,-1.2344558054231032,-1.0234470679730066,0.7942193689811677,0.6431326218457237
80,1.1692714424206943,-1.2334302786786244,-1.0224215412285278,0.7928612027622123,0.642032823741522
85,1.1630714450563704,-1.235837745222077,-1.0248290077719804,0.7958927120317489,0.6444876398381186
90,1.1604381090885885,-1.2340327661932964,-1.0230240287431998,0.7935810752720514,0.6426157525792102
95,1.1575246253068843,-1.2401506079829354,-1.0291418705328388,0.8012828560305354,0.6488524004227256
100,1.1549454715721394,-1.2418862339657628,-1.0308774965156662,0.8034152873136967,0.6505791730158734
105,1.1509216531363233,-1.2435011686416888,-1.0324924311915922,0.805413565559954,0.6521973126378814
110,1.1507332338789715,-1.2493493293007356,-1.038340591850639,0.8126309767623547,0.6580417341455587
115,1.145624624716269,-1.2494261069808752,-1.0384173695307786,0.8126842196711132,0.6580848484422918
120,1.146496939382958,-1.2537695185741986,-1.042760781124102,0.8180291788568721,0.662413020043351
125,1.1431221372832663,-1.2579935232591462,-1.0469847858090495,0.8231944506515776,0.666595686574389
130,1.140662972070996,-1.2583394488067707,-1.047330711356674,0.8235966530534595,0.666921376813275
135,1.1388799062566868,-1.2549911533146085,-1.043982415864512,0.8194836407339072,0.6635907951413867
140,1.1370340189878545,-1.2578154707863756,-1.046806733336279,0.8229407705851968,0.6663902648181228
145,1.1352364625709859,-1.2613718966694298,-1.0503631592193332,0.8272486359144087,0.669878632063835
150,1.1361194347322678,-1.2612604850428457,-1.050251747592749,0.8270913668897093,0.6697512807940428
155,1.1324931286476754,-1.263429285978072,-1.0524205485279754,0.8297195083512039,0.6718794628912186
