epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.4476940197338588,-1.3352300116853044,-4.160197517221207,0.8990665127668127,15.15861839001866
10,1.328149267237821,-1.255414846262738,-4.080382351798641,0.7981894620801834,13.457791246927139
15,1.2450712047320762,-1.2205584863621972,-4.0455259918981,0.7557445659503264,12.742153450036247
20,1.2251658671193844,-1.1634911715666116,-3.9884586771025146,0.6538455343965444,11.02409529521098
25,1.2135721845306653,-1.154345481992906,-3.979312987528809,0.6436136427839221,10.851581526421178
30,1.2000285226949972,-1.1283237302171338,-3.9532912357530368,0.5871913731989366,9.900279633557554
35,1.139792169312493,-1.1197749148187315,-3.9447424203546344,0.5750873817778973,9.696201535088894
40,1.1362471712007225,-1.1064657274444365,-3.931433232980339,0.5468854973132421,9.220706552559557
45,1.146426487026169,-1.105722646592583,-3.930690152128486,0.5530235452156484,9.324196470973378
50,1.1405985478302842,-1.1010410410644054,-3.9260085466003085,0.5531892267855707,9.32698996284649
55,1.1321440612097724,-1.0895936813861318,-3.9145611869220347,0.515854097683988,8.697504826523337
60,1.1072902033369032,-1.0806870880181803,-3.9056545935540834,0.49928752106305657,8.418185794503383
65,1.1655738159335203,-1.0778979359962397,-3.9028654415321427,0.47316147745519316,7.977690309854011
70,1.0972981492964198,-1.0695330345891918,-3.8945005401250947,0.47708378895371617,8.04382205554846
75,1.115616093436591,-1.0791309272871759,-3.904098432823079,0.48369520527356996,8.155293180265373
80,1.0787258880029764,-1.0699808640876816,-3.8949483696235845,0.4749603348690981,8.008019794412625
85,1.0918411945553421,-1.062009957417805,-3.886977462953708,0.4678675312488224,7.8884323128830225
90,1.0902816400253514,-1.0623450609179714,-3.8873125664538746,0.46013900011847314,7.758126225771913
95,1.0939646713453517,-1.0626786984110104,-3.8876462039469133,0.45322108895012864,7.641487468738049
100,1.0861482734588697,-1.0616156398208954,-3.8865831453567985,0.4645472469218151,7.832450975316342
105,1.0828319227666878,-1.0589315578360854,-3.883899063371988,0.4588274685362131,7.736013244194491
110,1.0615109591175327,-1.0664693918845072,-3.89143689742041,0.4764341429403384,8.032868785026094
115,1.0757313842396083,-1.0541260342834116,-3.8790935398193147,0.4501639178826267,7.58994235506946
120,1.0788663291245055,-1.0575341365108109,-3.882501642046714,0.4662515306660974,7.861185899675762
125,1.091797101554825,-1.0601150974732765,-3.885082603009179,0.4737721957484797,7.987987307162299
130,1.0898048102998619,-1.050405879626964,-3.8753733851628667,0.4482369208997496,7.557452411620259
135,1.0542128366246213,-1.0485847562951884,-3.873552261831091,0.44358971847709416,7.479098735969767
140,1.0741150333441132,-1.0487857131892389,-3.873753218725142,0.44313219546612936,7.4713847053301246
145,1.0527930639916472,-1.046726123495552,-3.871693629031455,0.4366630384983586,7.362312154150278
150,1.0390983145299861,-1.0518646887183574,-3.87683219425426,0.4510421303758169,7.604749373960066
155,1.0658848537243812,-1.04474560754564,-3.869713113081543,0.43635899530259675,7.357185892517378
160,1.0644432126189307,-1.047449641867836,-3.872417147403739,0.44337661825127456,7.475505796379559
165,1.0665547713387213,-1.0433534855321123,-3.868320991068015,0.43085444390935035,7.264376949400367
170,1.0566246160786215,-1.0432730590998804,-3.8682405646357836,0.4287420818836159,7.228761695820627
175,1.0465316500881021,-1.0417476850577314,-3.8667151905936343,0.43448237135711376,7.325545241690009
180,1.041942814271227,-1.0416228418977207,-3.8665903474336236,0.43380625690387936,7.314145698076901
185,1.0464726972351257,-1.040989404428285,-3.865956909964188,0.4275019255085602,7.207852153551285
190,1.040673930582097,-1.042788890720838,-3.867756396256741,0.4288387895105523,7.230392228234783
195,1.0432923226047763,-1.0418675740586343,-3.866835079594537,0.42995168609939804,7.249156103762576
200,1.0376488867995264,-1.038653638460998,-3.863621143996901,0.4298680359682478,7.247745733635893
205,1.0456020248879632,-1.0401243707129042,-3.8650918762488073,0.43775265242731776,7.380683494686078
210,1.0282054699296288,-1.037079720406673,-3.862047225942576,0.42274918419807667,7.1277190742613215
215,1.0393632804747108,-1.0364209835675233,-3.861388489103426,0.42079871057710605,7.0948333106864
220,1.0400183741137279,-1.0357875366101914,-3.8607550421460943,0.4188438462680093,7.061873523967502
225,1.0299637572084972,-1.0354770330625738,-3.8604445385984767,0.42428375845536614,7.153592600829564
230,1.0419584029584195,-1.0334715699595352,-3.858439075495438,0.41108561243412484,6.931066622174809
235,1.0502021485667148,-1.0334636165384874,-3.85843112207439,0.4127058548077326,6.958384541780421
240,1.0416025246361749,-1.0350140004352681,-3.859981505971171,0.4198889395995022,7.079494212541957
245,1.0283124524054768,-1.0331244129069357,-3.8580919184428386,0.4179509489979314,7.04681892357602
