epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,0.9606259976663897,-0.9561319289460212,-3.792053943807309,0.27089967861325315,4.617785665526872
10,0.9571598614415815,-0.9542295720161682,-3.790151586877456,0.2639809777222629,4.499848727652151
15,0.9555211101808856,-0.9524381434257159,-3.788360158287004,0.25723721540446515,4.384893815482789
20,0.9543463699279293,-0.9515307883554734,-3.787452803216761,0.2538041115506862,4.326372749845801
25,0.9534793480750053,-0.9509727779056691,-3.786894792766957,0.25163336948619563,4.2893700428698995
30,0.9526562283116002,-0.9507937557704411,-3.786715770631729,0.2509490681224217,4.277705367164442
35,0.9524366771021197,-0.9500700644044456,-3.7859920792657333,0.24808761491661713,4.22892871938925
40,0.9519369398393939,-0.9497527105103767,-3.7856747253716643,0.24683003952453508,4.2074919512588105
45,0.9515492746906896,-0.9495153969364762,-3.785437411797764,0.24586859327093355,4.191103032650092
50,0.9511481112049472,-0.9492900960089694,-3.7852121108702574,0.2449546990924625,4.175524692628957
55,0.9511093374221555,-0.9490559322397436,-3.7849779471010314,0.2440023667668735,4.159291130218892
60,0.9505986213684082,-0.948954337982408,-3.7848763528436957,0.24357240016594336,4.1519618721355895
65,0.9503061432992258,-0.9487014661936,-3.7846234810548878,0.24249371258176977,4.133574444908117
70,0.9503361186673565,-0.9484816797733558,-3.7844036946346438,0.2415794220633766,4.117989348782068
75,0.9500087722655266,-0.9487799925901257,-3.7847020074514135,0.24279364987399335,4.138687208023408
80,0.94985817094003,-0.948256853575827,-3.784178868437115,0.2406281197695864,4.101773344905844
85,0.9495913897791216,-0.9481262719999898,-3.7840482868612777,0.2400708791166287,4.092274559241433
90,0.9494279050057934,-0.9480903690028025,-3.7840123838640904,0.23991603768634306,4.089635115714056
95,0.9492723361138374,-0.9478466776863483,-3.7837686925476364,0.23888044001452582,4.071982203533089
100,0.9492749229554207,-0.9478346179998592,-3.783756632861147,0.23881556336841872,4.070876308981407
105,0.9488376359785756,-0.9479320574662484,-3.7838540723275362,0.23920550868126547,4.07752336059788
