epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,8.4145813384674,-2.0028733576341806,-4.2208948427511,1.8111126734327425,16.64255348764636
10,4.90649394709207,-1.7491870841947799,-3.9672085693116994,0.679109667255581,6.240428409451183
15,3.645242069636114,-1.6876436858177943,-3.9056651709347134,0.5528096896061239,5.079841242371536
20,3.9640990725939313,-1.7031837013230418,-3.921205186439961,0.8378402962658323,7.69902511697608
25,3.410155832038823,-1.6435811540927865,-3.861602639209706,0.6297440314774919,5.786801069337253
30,2.3256665826718206,-1.6411677425256002,-3.8591892276425197,0.7318963444264257,6.725492157249021
35,1.8849056076012498,-1.6281057987449417,-3.846127283861861,0.7647649939721631,7.027526517557994
40,2.108891298252096,-1.5893707682726428,-3.807392253389562,0.5301941666188158,4.872024220745121
45,2.6928183152215115,-1.5739201218407788,-3.791941606957698,0.6243504891840267,5.737239097104394
50,1.9320541786389713,-1.557874929707387,-3.7758964148243064,0.6213848163022335,5.7099871361772845
55,2.443363921857988,-1.5496819812294529,-3.767703466346372,0.689710139273965,6.337837549304514
60,2.4113744232065812,-1.5211827886378444,-3.7392042737547637,0.5813412916288393,5.342021904778763
65,2.841575292328459,-1.5023123038298152,-3.7203337889467347,0.5716734678477267,5.253182996684946
70,2.2986086155208225,-1.5035266239794327,-3.721548109096352,0.6565165154564245,6.032816960745631
75,2.2202766594502044,-1.4762674600977561,-3.6942889452146757,0.5102283124957913,4.688555355181292
80,1.9177310799036749,-1.4646912936515801,-3.6827127787684995,0.4868023993304357,4.473291548087084
85,1.9989230965052374,-1.4576812764777312,-3.6757027615946507,0.5162805099562083,4.744169798211345
90,2.8311315562147965,-1.4595807532099416,-3.6776022383268607,0.6232452539139269,5.727082949418578
95,1.8020583504861025,-1.441651778106764,-3.6596732632236835,0.5581960733592202,5.129337443531867
100,1.9201495638686463,-1.4464029994819738,-3.664424484598893,0.6627133120926916,6.08976014631326
