epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.15023798267941,-1.1884406060333272,-3.5025030366784886,0.7327331734181499,7.411914487390176
10,1.0171520508753908,-1.0414269546618902,-3.3554893853070515,0.4912615436033204,4.969324005889596
15,0.9781423385503591,-0.9957630646712885,-3.3098254953164497,0.38628147738977386,3.907405000920661
20,0.9732413487419055,-0.9845862566941678,-3.298648687339329,0.35709409088431426,3.6121618876625745
25,0.9697332790426886,-0.9756196379136384,-3.2896820685587995,0.3311528492778804,3.3497549516301395
30,0.9688892420081847,-0.973826065380377,-3.287888496025538,0.326285974868108,3.3005244044419
35,0.9636005671077986,-0.9734624404259935,-3.2875248710711547,0.32520540661375363,3.289593986748078
40,0.963760269608145,-0.9719260621981216,-3.2859884928432828,0.32105107953727247,3.2475711654982775
45,0.963721655189416,-0.9686223934447293,-3.2826848240898903,0.3104899293945775,3.1407405415354366
50,0.9609169498133889,-0.9672608804850966,-3.281323311130258,0.30616397267330603,3.096981607109024
55,0.9616586993361592,-0.9671685955231298,-3.281231026168291,0.3062963417552437,3.0983205772160796
60,0.9609725849038152,-0.9640779627871957,-3.278140393432357,0.2958921026265786,2.9930771717073283
65,0.9578521447166369,-0.9634621052264593,-3.2775245358716205,0.29395068757215387,2.973438918868094
70,0.9585103459680195,-0.9644171627896587,-3.27847959343482,0.2971853051822297,3.00615848887033
75,0.9584458085118382,-0.9618355134167625,-3.275897944061924,0.28847858221492595,2.918086191487213
80,0.956822719029675,-0.9608176758293976,-3.2748801064745585,0.28491526393862293,2.8820416757658447
85,0.9568941311437601,-0.9610114604220842,-3.2750738910672452,0.2857789703833269,2.890778449830308
90,0.9570416988283875,-0.9613242471372383,-3.2753866777823992,0.2869558892626884,2.9026835002043376
95,0.9563738423911705,-0.9605349444538713,-3.2745973750990327,0.2843455097521138,2.876278359357362
100,0.9562021010941631,-0.9595554242838067,-3.273617854928968,0.2809064066330681,2.8414903460958714
105,0.956106274840916,-0.9584567659456905,-3.2725191965908516,0.2769484169027495,2.8014535578810214
