epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.3022567951421944,-1.279715723167535,-4.104939024207545,0.8489779317427785,14.317766969187716
10,1.1798043965721587,-1.2052306709865401,-4.03045397202655,0.755884110990669,12.747766618124194
15,1.13398384762039,-1.1692708638383398,-3.9944941648783505,0.7066075795729645,11.916732173628995
20,1.0959441067217637,-1.1441578157932775,-3.969381116833288,0.6699373607177996,11.298299552378158
25,1.066893919766378,-1.1070422220539757,-3.932265523093986,0.6116328313748131,10.315010542205664
30,1.049726449328361,-1.0832768969181354,-3.908500197958146,0.5713422230421858,9.63552109890256
35,1.033389696114355,-1.0716460281938192,-3.8968693292338297,0.5505441472855304,9.284767589977102
40,1.0244667192728971,-1.0589949406359513,-3.8842182416759616,0.526920011855239,8.886353377121706
45,1.017015148123963,-1.046609421351306,-3.8718327223913165,0.5027144944086758,8.478134345958315
50,1.0139006685009964,-1.040047406416882,-3.865270707456893,0.48943639870681016,8.254203107393716
55,1.0072376599414743,-1.0331691955143094,-3.8583924965543197,0.47507381671153986,8.011982312816864
60,1.0000997587359495,-1.0312627722636525,-3.856486073303663,0.4709949073170195,7.943192689641583
65,0.9959830798976999,-1.0251162112678038,-3.8503395123078143,0.4576369661273014,7.717914885498161
70,0.994191180030219,-1.0228980359138702,-3.8481213369538807,0.4525929007675786,7.632848180756749
75,0.9876160415814077,-1.019431522019869,-3.8446548230598796,0.44492725037023473,7.503569211347353
80,0.9894132616994478,-1.0164326847728746,-3.841655985812885,0.4381264858910476,7.38887628967493
85,0.984712892156139,-1.0116426648489152,-3.8368659658889257,0.4269097191947733,7.199708768831478
90,0.9835029757566017,-1.0101073244095238,-3.8353306254495343,0.423112557958139,7.135670744805617
95,0.9841623503527195,-1.0105552280538863,-3.835778529093897,0.4243494623236422,7.156530783479737
100,0.9777356962219989,-1.012654472629415,-3.8378777736694256,0.4291152256184218,7.236904010697891
105,0.9759243443715486,-1.0034464860850911,-3.8286697871251016,0.4068742348140021,6.8618161326461315
110,0.9745441615152702,-1.0053739080019926,-3.8305972090420033,0.4116447516349155,6.942269516670744
115,0.9728782078345045,-1.0002082904639822,-3.8254315915039925,0.3986873839611294,6.723747265529723
120,0.9712443108753048,-1.0016777254160234,-3.826901026456034,0.4024225251533348,6.78673934283366
125,0.972239759328554,-0.9985964837926103,-3.823819784832621,0.3945847347042082,6.654557280603643
130,0.9708905251477834,-0.9974670777969675,-3.822690378836978,0.39166348682874375,6.605291283825118
135,0.9696771219479952,-0.9941494792153901,-3.8193727802554007,0.38305609585410777,6.460130122721378
140,0.9670055877390525,-0.9990679117209683,-3.8242912127609787,0.3958697890879103,6.67622935210524
145,0.9691548123062371,-0.9928842545366459,-3.818107555576656,0.37959036295579557,6.401681542826758
150,0.9654456978793339,-0.9929572594377125,-3.818180560477723,0.37993889695884897,6.407559471966839
155,0.9655625054018675,-0.9976392571441302,-3.8228625581841404,0.39200128766959486,6.610988209736416
160,0.9646476908839292,-0.9907477227929649,-3.8159710238329754,0.37380623982081207,6.304133987611004
165,0.9624701248084326,-0.9903831941573873,-3.8156064951973976,0.3728993859481871,6.288840158648045
170,0.9630361661064825,-0.9897444227572293,-3.8149677237972397,0.3710699929811243,6.257987976550379
175,0.9631446302651787,-0.9964760669475867,-3.8216993679875975,0.3890703915136481,6.5615594911079675
180,0.9615581435837048,-0.9905678644062841,-3.815791165446295,0.37340712724681235,6.297403077863043
185,0.9638149563928874,-0.9897051722048974,-3.814928473244908,0.3708441446132644,6.25417911695572
190,0.9618888215767109,-0.9886496599508945,-3.813872960990905,0.3681088651628947,6.208049426977029
195,0.9607864079429663,-0.9902138076044081,-3.8154371086444185,0.3723012869356185,6.2787534003101655
200,0.9607039089683148,-0.9859206748816668,-3.811143975921677,0.3604548882064944,6.078967311395321
205,0.960679463917117,-0.987906849114229,-3.8131301501542394,0.36600661669813644,6.172595610323151
210,0.9597396423204911,-0.9883443387765718,-3.8135676398165823,0.3673075306388627,6.1945351570333385
215,0.960567054988669,-0.9905232920498269,-3.8157465930898375,0.3733531425531281,6.296492649741237
220,0.9585539499918619,-0.9873294208265301,-3.8125527218665405,0.36450138474079347,6.147210314053894
225,0.9578796522222834,-0.9894175682236073,-3.814640869263618,0.3701594063124188,6.242631216440431
230,0.9588345961033298,-0.9855233990598066,-3.810746700099817,0.3594555022711105,6.062112971617406
235,0.9571311259441239,-0.9860282111641181,-3.8112515122041284,0.3607694730475621,6.084272704693965
240,0.9582934215200319,-0.9834973019845485,-3.8087206030245593,0.3537529567482836,5.965941191837965
245,0.9574864280881356,-0.9839788995788639,-3.8092022006188744,0.3549504408444222,5.986136414594937
250,0.9571796223985777,-0.9819528567381951,-3.8071761577782057,0.3491267820078441,5.887922094216668
255,0.9574415417883894,-0.9841183026489398,-3.8093416036889503,0.35531336156170196,5.992256975342935
260,0.9558041278692744,-0.9836819914576722,-3.8089052924976827,0.3541797450819302,5.973138867112847
265,0.9580219300816671,-0.9843429438048363,-3.809566244844847,0.3560922751648977,6.005393115336948
270,0.9563877128011031,-0.9807250095381037,-3.8059483105781142,0.3458108836901901,5.832000433239237
275,0.9559948544422213,-0.981347070459352,-3.8065703714993626,0.347635551053529,5.862772917206969
280,0.9550727015490726,-0.9839844887309322,-3.8092077897709427,0.35508926833330184,5.98847770272748
285,0.9560931356404897,-0.9824107429426667,-3.8076340439826772,0.3506393361010623,5.913430887505113
290,0.9538001010743834,-0.9806104689294602,-3.8058337699694706,0.3452813175020342,5.823069454223212
295,0.9559002993204039,-0.9849686370149093,-3.8101919380549196,0.3578940158009899,6.035778961897502
300,0.9552941991270875,-0.9822946971347709,-3.8075179981747813,0.35033950014723375,5.908374245364218
305,0.9538609454100081,-0.9791500372109905,-3.804373338251001,0.34115120243636693,5.753416259701948
310,0.9542915578082882,-0.983601916071225,-3.8088252171112353,0.35404952697698244,5.970942763069516
315,0.9531694760711359,-0.982256347872301,-3.8074796489123113,0.3501712530015777,5.905536803064759
320,0.9553456349338559,-0.983249833879552,-3.8084731349195624,0.3530886753260297,5.954738286259922
325,0.9549628609090114,-0.9834148829219932,-3.8086381839620036,0.35368696131820443,5.964828209322331
330,0.9542304791992516,-0.9831995136938901,-3.8084228147339005,0.353045045351709,5.954002475351319
335,0.9524348382469562,-0.9814688790640839,-3.8066921801040943,0.34802237884013865,5.869296664244505
340,0.9529701591395646,-0.9818630568954844,-3.807086357935495,0.34917010790646175,5.8886527780813385
345,0.9545135986890724,-0.980150359847447,-3.8053736608874575,0.3442111442156812,5.805021291563662
350,0.9526683689593125,-0.9817461108933441,-3.8069694119333546,0.3488455401343282,5.883179036804398
355,0.9528610174604457,-0.9795638271077699,-3.8047871281477805,0.3423519279516788,5.7736661574918084
360,0.9528908416521635,-0.9809629432602638,-3.8061862443002745,0.3466915264668138,5.846852227706624
365,0.9520247778732428,-0.9833639733895028,-3.808587274429513,0.3533876107043592,5.95977974371421
370,0.952313389423654,-0.9835841702217826,-3.808807471261793,0.3542286117066103,5.973962986192297
375,0.9523227910915438,-0.9789245313614605,-3.804147832401471,0.3406795456198064,5.745461916806489
380,0.9515900759102344,-0.9807639730241902,-3.8059872740642007,0.3460475434777531,5.835991632281712
385,0.952169051702074,-0.9814377870789194,-3.80666108811893,0.34795269865018,5.8681215288796995
390,0.9521383697466312,-0.9806854130500386,-3.805908714090049,0.3456929560136266,5.830011625392624
395,0.9525611795109811,-0.9835717904154865,-3.808795091455497,0.35401739778937047,5.970400931601677
400,0.9506322820123723,-0.9839366564376069,-3.8091599574776174,0.35525796973444856,5.99132281150207
405,0.9508950284344972,-0.9828061399808644,-3.808029441020875,0.352005997760459,5.936479251646391
410,0.9520605803965378,-0.9849611098515101,-3.8101844108915204,0.35820527153767323,6.041028203829026
415,0.9512583210313921,-0.9815459307162033,-3.806769231756214,0.3483551927088498,5.874909474416291
420,0.9506718343396267,-0.9858792556727172,-3.8111025567127275,0.3607990237385246,6.0847710746923465
425,0.9509941130805073,-0.9830935276074967,-3.808316828647507,0.35281724633339107,5.950160720261895
430,0.9504098559169175,-0.9822121987413776,-3.807435499781388,0.3502224127751393,5.9063996020586504
435,0.9493000438745073,-0.9821749188738879,-3.8073982199138983,0.3501529201106564,5.90522762832348
440,0.9511418711367271,-0.9846380049468418,-3.8098613059868525,0.3572329601027599,6.024630459967808
445,0.950100665755695,-0.9819702702298445,-3.8071935712698552,0.349588843031203,5.895714637247579
450,0.9500697155078824,-0.9854371227596455,-3.810660423799656,0.3596905901532622,6.06607767638803
455,0.9505476361270145,-0.9809721015705584,-3.8061954026105687,0.3467026476613331,5.84703978162354
460,0.9498018825368629,-0.9841273654361435,-3.809350666476154,0.3557075391980164,5.998904671047195
465,0.9511231411275246,-0.9834486531729351,-3.8086719542129455,0.35393986620087675,5.969093373917799
470,0.9494805833418593,-0.9795808274662742,-3.8048041285062846,0.3425758809864837,5.777443055343538
475,0.9489074305092974,-0.9828425691584921,-3.8080658701985026,0.35218399360226227,5.9394810938746785
