epoch,training_nll
1,41.18279859040494
2,1.7663403960712425
3,1.576209685717961
4,1.4349664531705113
5,1.4189572895956668
6,1.4112448751139426
7,1.4111541548563922
8,1.4097593607713648
9,1.4087373903014744
10,1.4074243080955648
11,1.4060479552485696
12,1.4036492973338242
13,1.4018312295001774
14,1.4005802526831876
15,1.3982627900463578
16,1.3909461325949641
17,1.3832374425958311
18,1.3751792127345486
19,1.3599420853834172
20,1.3437902057560225
21,1.3259353174609887
22,1.3121374027028194
23,1.2976656057007865
24,1.291406782490251
25,1.282031958263893
26,1.2793158555378759
27,1.2834140444232658
28,1.2745004162513356
29,1.271817713913775
30,1.2672059673497542
31,1.2636343471038003
32,1.2583838552133004
33,1.2580743346303764
34,1.2590828354446486
35,1.2556914506147436
36,1.257169937076794
37,1.253631383781221
38,1.2533371413723307
39,1.2504728959615732
40,1.2519391369206612
41,1.2485197072562615
42,1.2469942142269195
43,1.2467078242225726
44,1.2459327319664124
45,1.2442202428880047
46,1.2431102233102043
47,1.2427744645886822
48,1.241721000830443
49,1.2415521587241931
50,1.2410538353134644
51,1.2404696672140019
52,1.2390902878262253
53,1.2394630281853958
54,1.2363782487369561
55,1.237153718834374
56,1.2366522968105345
57,1.2360346722387456
58,1.235822930611033
59,1.2340335915534342
60,1.2353626700885765
61,1.2340654835591638
62,1.2337755093233216
63,1.2346285960175578
64,1.2321070503078457
65,1.2300212341849386
66,1.230789494398487
67,1.2288339098266963
68,1.228966444461523
69,1.227417683584811
70,1.2271789108571947
71,1.2276133456273242
72,1.2257156829356817
73,1.2252313505865948
74,1.2257808101434025
75,1.2251463458304441
76,1.2242792412338364
77,1.2235511234023655
78,1.2237609206511795
79,1.222405165827382
80,1.222817910719945
81,1.221442735385696
82,1.2218614103398113
83,1.2208318979562862
84,1.2199841367444535
85,1.220336774888347
86,1.2197579426265077
87,1.219553234346879
88,1.2217481928289227
89,1.2186996020568255
90,1.2174443672563235
91,1.2168355743614976
92,1.2168139753613396
93,1.2167431639664035
94,1.2161433560886343
95,1.2153874170125731
96,1.214790228674029
97,1.2149856958727276
98,1.2157092173949475
99,1.2140318346653156
100,1.2166157703253857
101,1.213464272527582
102,1.2124615649202783
103,1.2146621008065113
104,1.2156427545295647
105,1.211173443930111
106,1.210595750245392
107,1.2102757751983102
108,1.20934526815938
109,1.2097347423051115
110,1.2115302726243253
111,1.2122777783265952
112,1.2104005405188767
113,1.2080879106216749
114,1.2082123057224254
115,1.2085796585507158
116,1.207737855649475
117,1.2074775089399115
118,1.2063523305630501
119,1.206191753744665
120,1.205995193200446
121,1.2074433323241838
122,1.2049016800085814
123,1.2060265805341868
124,1.205501511330568
125,1.2041357327369122
126,1.2042061556868457
127,1.206374047281346
128,1.2041786129562453
129,1.2037374795187339
130,1.203921282846452
131,1.2061648807896765
132,1.2024579838467109
133,1.2035454695551158
134,1.2018890254939902
135,1.2021167385155662
136,1.2025244617892936
137,1.2025115147823258
138,1.2011877338119146
139,1.2015765900409743
140,1.1999384587303146
141,1.2005735146162657
142,1.2005067525264537
143,1.2017899528818878
144,1.2001012418732369
145,1.2012282282714632
146,1.2015266179872768
147,1.2000205410777736
148,1.200781986396954
149,1.2000550501374754
150,1.1992804299964932
151,1.1984353019099339
152,1.198386948501343
153,1.1989046241609151
154,1.198454309040014
155,1.1981394245361106
