epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.1565552052192407,-1.0609654474440402,-3.291252961231266,0.5314657487995993,4.943981486404008
10,1.0761558455768017,-1.0097419470983473,-3.240029460885573,0.4235095234893237,3.939714348827263
15,1.047196209284962,-0.9917861124449854,-3.222073626232211,0.37798374079109925,3.516208932758513
20,1.039712174888928,-0.9794088679674698,-3.2096963817546955,0.3433675001945419,3.1941899678991805
25,1.0306620879103328,-0.9744262529920229,-3.204713766779249,0.32838650498493327,3.054828663487728
30,1.025326497397388,-0.9747305684680552,-3.2050180822552807,0.329539223024991,3.0655518733545106
35,1.0155567808081294,-0.9749907541134388,-3.2052782679006646,0.33002142109494725,3.0700375553842254
40,1.01275341172673,-0.9683945442066912,-3.198682057993917,0.30940470321395924,2.8782496920420497
45,1.0088113865525914,-0.9670353601094158,-3.1973228738966415,0.3049562518478418,2.8368677942547924
50,1.0009637440037902,-0.9630731815475331,-3.193360695334759,0.2916638002568328,2.713214216457806
55,0.9964412028165784,-0.9604601748942627,-3.1907476886814887,0.28266117444211963,2.6294669267229542
60,0.9936247384927092,-0.9610352758687665,-3.191322789655992,0.28472129232801596,2.6486312638629865
65,0.9929337373281166,-0.9619405577201101,-3.192228071507336,0.28738053412385034,2.6733689820996616
70,0.9890920616012331,-0.9581322758861596,-3.1884197896733855,0.27383131447229053,2.5473268107714646
75,0.9891138116130036,-0.9582439117200549,-3.1885314255072807,0.27447368074024076,2.5533024372939432
80,0.9890975163734921,-0.9595515879327445,-3.1898391017199703,0.2788553588930793,2.594063189944545
85,0.9841554705554524,-0.9551302147119521,-3.185417728499178,0.2625538918982908,2.4424181258951236
90,0.9858558565596788,-0.9559949551147,-3.1862824689019256,0.2659187479959899,2.473719824050039
95,0.9803018351347348,-0.9534255780666407,-3.1837130918538668,0.255719690046818,2.378842677764909
100,0.9804558455215399,-0.9573260806883218,-3.1876135944755477,0.2709168767210337,2.5202151128013113
105,0.9753080653095012,-0.9578101542271152,-3.188097668014341,0.2722846141237542,2.532938546891906
110,0.9766258674612255,-0.9596954293179661,-3.189982943105192,0.2789356487863298,2.594810065474598
115,0.9732756658404846,-0.961375518639429,-3.191663032426655,0.28459309278439116,2.647438678178538
120,0.9728177794617371,-0.9647508131975534,-3.195038326984779,0.2967593848192248,2.760616087032783
125,0.9679813844067543,-0.9592718981581949,-3.189559411945421,0.2772590172576168,2.5792131276429444
130,0.9682221463665112,-0.957547645014967,-3.187835158802193,0.27086728784630637,2.519753804711628
135,0.967975937941255,-0.9613712368873786,-3.1916587506746046,0.2843212741849523,2.6449100625253537
140,0.9708078285009762,-0.9608225102382469,-3.191110024025473,0.2822040427741824,2.6252144482093063
145,0.9688994590111059,-0.9575280969389333,-3.187815610726159,0.27090148716772955,2.5200719256339807
150,0.9611448459053972,-0.956502254639491,-3.186789768426717,0.2664733380798597,2.4788789123144874
155,0.9639772912692324,-0.9580048719594955,-3.1882923857467214,0.2720564069067651,2.530815636536855
160,0.9568573275813264,-0.9599746637629261,-3.190262177550152,0.2792291801307917,2.5975406441627253
165,0.9594476222991943,-0.9595960624774953,-3.1898835762647213,0.27779009459692816,2.584153495513777
170,0.9630160749978716,-0.9568678203286545,-3.1871553341158805,0.26754805578696694,2.488876502385552
175,0.9574358052321343,-0.9621419015431963,-3.1924294153304222,0.2868296878295113,2.668244664100441
180,0.9566689014143349,-0.9609381278035578,-3.1912256415907834,0.282408082497093,2.6271125110579137
185,0.954508538059617,-0.9580089150657839,-3.18829642885301,0.27188995568284713,2.5292671996057625
190,0.9538806375198084,-0.9602249828108779,-3.1905124965981035,0.27971333798469017,2.602044545280697
195,0.9542293402851356,-0.9611101329478664,-3.1913976467350924,0.28278214162630605,2.6305922162781137
