epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,0.9530342163578156,-0.9516807968840926,-3.788298947648743,0.2556943608226307,4.361629399129477
10,0.9499681999606471,-0.9490732681708877,-3.785691418935538,0.24527118582638718,4.183831084939319
15,0.9488078467307552,-0.9484991782000919,-3.7851173289647426,0.2429157835648873,4.143652677741364
20,0.9482358817131289,-0.9476884252471774,-3.784306576011828,0.2395500628960246,4.086240279741084
25,0.9477784579800022,-0.9476334209338427,-3.7842515716984932,0.2393172134661237,4.082268339301448
30,0.9474870916335814,-0.9474056787237185,-3.784023829488369,0.23835871566838107,4.065918302285822
35,0.9472679138183594,-0.9478175139975014,-3.784435664762152,0.24007387790011497,4.0951755051942005
40,0.9471321040584195,-0.9474372489010106,-3.784055399665661,0.23847670879012398,4.0679310255936185
45,0.9469788735912692,-0.947229777765995,-3.783847928530646,0.23759955834024968,4.05296861095081
50,0.9468984250099428,-0.9472235945673916,-3.783841745332042,0.2375746413949392,4.05254357979662
55,0.9466112463705001,-0.9471561107419845,-3.783774261506635,0.23727593018294207,4.047448169155305
60,0.9465137508607679,-0.9469411624951043,-3.783559313259755,0.23636272228994779,4.031870687372129
65,0.9464905638848582,-0.9472297796980063,-3.783847930462657,0.2375740036324818,4.052532700179793
70,0.9463049911683605,-0.9473593797659874,-3.7839775305306382,0.2381109164456391,4.061691347322928
75,0.9461881176117928,-0.9469353535102151,-3.783553504274866,0.23631454114032666,4.03104881283024
80,0.9462523418088113,-0.9468526023849307,-3.7834707531495813,0.2359545482594459,4.024908062188855
85,0.9459957315075782,-0.9468795977925902,-3.7834977485572407,0.23606009021232346,4.026708394409808
90,0.9459041964623236,-0.9468429929379265,-3.783461143702577,0.23588556731150778,4.023731385758429
95,0.9457859500761955,-0.9469011368238314,-3.783519287588482,0.2361212401301233,4.027751487935527
100,0.9457715453640108,-0.9473009296950026,-3.783919080459653,0.2377927716785357,4.056264439666244
105,0.9456882123024233,-0.9467945387376995,-3.78341268950235,0.23563340411547315,4.019429989728405
110,0.9455089353745983,-0.9474008217945673,-3.7840189725592177,0.23818165539387248,4.0628980085902375
115,0.9455596531591107,-0.9468156127456372,-3.783433763510288,0.23569844376387233,4.020539434950386
120,0.9455487828100881,-0.9469529755764203,-3.783571126341071,0.23626187386005615,4.0301504140745585
125,0.9453361553530539,-0.946739460979904,-3.7833576117445546,0.23534542980763534,4.014517730115942
130,0.9454205455318574,-0.9468127432685309,-3.783430894033182,0.23563911331762988,4.019527376763977
135,0.945377569429336,-0.9469520031891188,-3.7835701539537694,0.2362086514942792,4.029242546812492
140,0.9452197959346156,-0.9468229047822344,-3.783441055546885,0.235650492339148,4.0197214798765595
145,0.9450708869964846,-0.946840754576221,-3.7834589053408716,0.2357175918743212,4.020866063346382
150,0.945066604691167,-0.9472087094057434,-3.783826860170394,0.23724787246742754,4.046969558945468
155,0.9451002232490048,-0.9468182275317182,-3.783436378296369,0.23559331306255551,4.018746116918721
160,0.9449649460854069,-0.9472953964954239,-3.7839135472600747,0.23758980675952093,4.052802266850258
165,0.944819164276123,-0.9469730893781476,-3.7835912401427985,0.23620145855437558,4.029119849576329
170,0.9450320639917927,-0.9469071858739027,-3.7835253366385535,0.23589880063604585,4.023957116909598
175,0.9448087134668904,-0.9467527245419284,-3.783370875306579,0.23521832175071816,4.012349521316361
180,0.9447205551208988,-0.9466537875053859,-3.7832719382700364,0.23478680597357807,4.004988735018007
185,0.9446488676532623,-0.9465883988688643,-3.783206549633515,0.2344754854649263,3.9996782345665975
190,0.9446761658114772,-0.9470187186870878,-3.7836368694517386,0.23629280294807578,4.030677999208388
195,0.9446645140647888,-0.946991725892408,-3.7836098766570587,0.23615836396227508,4.028384743948546
200,0.9445718911386305,-0.9469249115968218,-3.7835430623614723,0.23584603014263608,4.023056958147341
205,0.9445327147360771,-0.9466994358999127,-3.7833175866645634,0.23486891779115596,4.0063893972616595
210,0.9445507026487782,-0.9466161258883893,-3.78323427665304,0.23449546825460207,4.000019101300429
215,0.9445238955559269,-0.9466797848789731,-3.7832979356436236,0.23474022348095736,4.004194131894907
220,0.9444800465337692,-0.9474101419378723,-3.784028292702523,0.23781890765527386,4.056710266931309
225,0.9444144018234745,-0.9467431725741343,-3.783361323338785,0.23497739142412533,4.008239738184674
230,0.9444176689271004,-0.9467846997788235,-3.783402850543474,0.23513787414899284,4.010977247385271
235,0.9443991757208301,-0.9467099691322935,-3.783328119896944,0.2347896331908939,4.005036961467754
240,0.9442437383436387,-0.9466374164904793,-3.78325556725513,0.2344738476027845,3.999650298017707
245,0.9443449066531273,-0.9467920655633445,-3.783410216327995,0.235102318952894,4.010370748369304
250,0.9443222565035666,-0.946679955376689,-3.7832981061413395,0.23464122556381062,4.002505426887681
255,0.9443326323263107,-0.9465887711382655,-3.783206921902916,0.23420574592252277,3.995077023303059
260,0.9442357024838848,-0.9467829241728295,-3.7834010749374802,0.23503825358908842,4.009277923128991
265,0.9442770058108915,-0.9472977874129118,-3.7839159381775627,0.2371862393126353,4.045918221045734
270,0.9441525047825229,-0.9469797805710286,-3.783597931335679,0.235832166530901,4.022820473755829
275,0.9440638057647213,-0.9470122822217051,-3.7836304329863557,0.2359382606608644,4.024630226521008
280,0.9443979963179557,-0.946681423381065,-3.7832995741457154,0.2345394376517648,4.0007691291200995
285,0.9442549520923246,-0.9466786089000536,-3.7832967596647045,0.23448054665206258,3.9997645677309612
