epoch,training_nll
1,193.18768034381563
2,8.348160004650287
3,7.560440512020922
4,6.318798286007386
5,5.14356116034015
6,4.052628350154364
7,3.174871799397227
8,2.65967654698837
9,2.253539150254599
10,1.918333775917804
11,1.6953847373791266
12,1.569011285232566
13,1.5006269266567422
14,1.4629384684666193
15,1.4400217802238189
16,1.429823381855933
17,1.4247713751454774
18,1.4208619391003843
19,1.41982596034424
20,1.4188310782574711
21,1.419053279542716
22,1.4183287986280604
23,1.41858801034356
24,1.4183437653457376
25,1.418145193894934
26,1.4181643122356984
27,1.4182981409660813
28,1.4178266370003199
29,1.4183386483171743
30,1.4183998425341549
31,1.4182158279004904
32,1.4183674519382925
33,1.4179815090168402
34,1.4182283115801004
35,1.4179921871328838
36,1.4183885488772359
37,1.4181438610281165
38,1.4187074984206822
39,1.4180538909652645
40,1.4183184688239643
41,1.4180140564307118
42,1.418235014212977
43,1.4181672005163433
44,1.4182164798424661
45,1.4183111007927813
46,1.418172844929564
47,1.4180270490356535
48,1.4179484602683878
49,1.4183645208734161
50,1.4182657929819331
51,1.4178973757237325
52,1.418078198964275
53,1.4181118327180833
54,1.4182420837896432
55,1.4180531460365924
56,1.4181603614224711
57,1.4183139090255097
58,1.4179037921508038
59,1.4178677792141994
60,1.4182695110696442
61,1.418514281036885
62,1.4180099427613784
63,1.4185184430109954
64,1.4178961824232177
65,1.4184257609799353
66,1.4181523423118978
67,1.4182483877355905
68,1.4180571741374632
69,1.4181508873030004
70,1.4179135542012502
71,1.4184958125678917
72,1.418408376263123
73,1.418482500116318
74,1.4181831007238408
75,1.4184100074119401
76,1.4180095451095516
77,1.4179052985697855
78,1.4182362187271007
79,1.4183195674126123
80,1.4180471414077471
81,1.4184162216490153
82,1.4181274325733764
83,1.4183751950215673
84,1.4182036525088695
85,1.4182330442406508
86,1.4181419731739116
87,1.4183945707577872
88,1.4182558149401254
89,1.4184694293611475
90,1.4181937269122487
91,1.417980783065045
92,1.4179817413973221
93,1.4183176512656095
94,1.4186179220417647
95,1.417955050247623
96,1.4181101756917067
97,1.4183609137141757
98,1.418421459612039
99,1.4187671641364974
100,1.418354143109577
101,1.4181769775757742
102,1.4182955973745255
103,1.4188307211471536
104,1.4184904678168069
105,1.4183221229078455
106,1.418486070011873
107,1.4177960000403884
108,1.4181341986925315
109,1.418251070893449
110,1.4181139928042112
111,1.4179862656572622
112,1.4181828453985896
113,1.4185772157785
114,1.4186129356086168
115,1.4179853226790036
116,1.4181996133669068
117,1.4186627098861893
118,1.4182882600513795
119,1.4181643798623864
120,1.4185025395256738
121,1.4181113593312662
122,1.4181443026717941
123,1.4183863941391366
124,1.4177837999788276
125,1.4185644929902426
126,1.4187228438133097
127,1.4183962662554683
128,1.4184123750360933
129,1.4182131661347472
130,1.4180539147726188
131,1.418521190172684
132,1.4183994719675066
133,1.418116345591897
134,1.4184577423653277
135,1.4180991846297135
136,1.4183918843221044
137,1.4182518893143892
138,1.4182784044966856
139,1.4179716061924714
140,1.418318756582423
141,1.4184505663456344
142,1.4179785822648905
143,1.4190559825400368
144,1.4185968601237848
145,1.4181897586747982
146,1.418119541988014
147,1.4183274550651848
148,1.4181601944259554
149,1.418346469550678
150,1.4184253312399349
151,1.4180219580571662
152,1.4182829218559432
153,1.4181501889539352
154,1.4177587429107357
155,1.4183819790824967
156,1.4182050269522992
157,1.4181825673010864
158,1.4182118003171709
159,1.4180118589083814
160,1.418452666223308
161,1.4182555383952757
162,1.4181519688124595
163,1.4182939865827215
164,1.4178137042587986
165,1.4182841808854585
166,1.4183028165234843
167,1.417872173913826
168,1.4184120394904085
169,1.418255500096488
170,1.4182114162941917
171,1.4184965402448575
172,1.4182243426525818
173,1.4182117713343045
174,1.4183758374751045
175,1.4179625440437438
176,1.4182989657701528
177,1.4187239765603359
178,1.4182011653303928
179,1.418228629874079
180,1.4182713825347282
181,1.4181784431082123
182,1.4182733775220282
183,1.4180786651053754
184,1.418162487695255
185,1.4183216712581783
186,1.418088892951888
187,1.4180864813358842
188,1.417976028494828
189,1.4184692549463982
190,1.4180409471826512
191,1.418930781042869
192,1.4185100992233122
193,1.4182240224609155
194,1.4183776423486028
195,1.4180728297157674
196,1.4184497418865971
197,1.4180809469885487
198,1.418206362924424
199,1.4182178827512109
200,1.4187906445711636
201,1.418083272863573
202,1.418184942170956
203,1.4185207474939039
204,1.4177836146955034
205,1.4183670253035991
206,1.4181252885313351
207,1.418315459091308
208,1.4179597218371334
209,1.4185198978473756
210,1.4185170480380356
211,1.4182953123763398
212,1.418075784415481
213,1.4184210286644192
214,1.418487212592372
215,1.4180479108338417
216,1.4181483268047725
217,1.4181494716279932
218,1.4182225312234351
219,1.4181886088485829
220,1.4185249339654373
221,1.418519523312835
222,1.4182857687324932
223,1.4182158565383227
224,1.4180681928021863
225,1.4184264839989404
226,1.4180877119000845
227,1.4187443266729198
228,1.4180393959092334
229,1.4182541189248932
230,1.4181271675871698
231,1.417915775013384
232,1.41820295088198
233,1.418130101239802
234,1.418173442011114
235,1.4182208959342084
236,1.41853921579038
237,1.4182907710372108
238,1.4182194059043476
239,1.4182696035387892
240,1.4181302653035275
241,1.4184653160368481
242,1.4182191938808788
243,1.4182151621571497
244,1.418474115097057
245,1.4182393228265897
246,1.4182256824200818
247,1.4181670907954922
248,1.418274948807425
249,1.4180566458902206
250,1.4180501064584845
251,1.4182053750917294
252,1.41785142528683
253,1.4184362724444972
254,1.4183495489802271
255,1.4186286546731997
256,1.4181783175157914
257,1.4180515930380042
258,1.418334195996849
259,1.4183447340290385
260,1.4185915441830492
261,1.4186115375303499
262,1.4182498032380806
263,1.4182191510966475
264,1.4181682690870228
265,1.4182499729948692
266,1.4181701146745476
267,1.4182064992129026
268,1.4182725804932037
269,1.4183263271486362
270,1.4184080581416614
271,1.4182133886817567
272,1.418152757905499
273,1.4181740007938766
274,1.4182174140223547
275,1.4178518329446463
276,1.4182636391064192
277,1.418523005397206
278,1.4183217340543888
279,1.4184299367554107
280,1.4183522457669338
281,1.418268650554541
282,1.418091114971641
283,1.4183086358690056
284,1.4182889627133712
285,1.4186499129155956
286,1.4184046222918631
287,1.4185456418784068
288,1.4185833901641338
289,1.4177837830721556
290,1.418535596209911
291,1.4183110719824321
292,1.4182556134401976
293,1.4182642948437703
294,1.4185466128044295
295,1.4182995133393064
296,1.4181679970276166
297,1.4183429212197554
298,1.418269275066304
299,1.4183354077566894
300,1.4178760938464992
301,1.4183717991957272
302,1.4184122572069402
303,1.418043644486909
304,1.4183881467399653
305,1.418245548449791
306,1.418108722753014
307,1.4182958778872676
308,1.4185132776776548
309,1.41872295180899
310,1.4184906211844746
311,1.418001483214747
312,1.418225878571981
313,1.4181006015123403
314,1.418101710279495
315,1.4183100926030734
316,1.4181971446477557
317,1.4179321151393884
318,1.41804496424243
319,1.4181704940395659
320,1.4182204454921608
321,1.418525843302869
322,1.4179911742852152
323,1.417857163204298
324,1.418342421610345
325,1.4182722528833038
326,1.418287429726762
327,1.418344180766822
328,1.418218807615178
329,1.4181347997419742
330,1.4181088521408103
331,1.4180620373934292
332,1.4182281547620914
333,1.4183315069734101
334,1.4181925919225005
335,1.418342460599201
336,1.4185094764367199
337,1.41824501071411
338,1.4182077408181948
339,1.4181411932242762
340,1.4179683121516977
341,1.4181506726917759
342,1.4183895277390433
343,1.4181176581017014
344,1.4183906770477075
345,1.4183380534783459
346,1.4177878230767036
347,1.418225988292832
348,1.4186836877883602
349,1.418325208720526
350,1.4182013209407822
351,1.41840936806371
352,1.4185774555772155
353,1.418305306289717
354,1.4180144423513785
355,1.417975249752812
356,1.4179694992415985
357,1.4181350590351176
358,1.4182950492878208
359,1.418416531489658
360,1.4183607008281216
361,1.4181838332312842
362,1.4183146946682081
363,1.4183102502836678
364,1.4177634289916794
365,1.4182454442494858
366,1.4181171985162495
367,1.4184925338811363
368,1.4185028362550198
369,1.4181580698783423
370,1.4180345554255198
371,1.4183933279448757
372,1.4181377394327035
373,1.4182963091799217
374,1.4183317869686012
375,1.418163524177761
376,1.4180640137488867
377,1.4177109130729642
378,1.4183746094986602
379,1.4180717939233296
380,1.418169432714603
381,1.4183239615946879
382,1.4182144092926932
383,1.4182973518730417
384,1.4183315083535466
385,1.4184711379701254
386,1.418272684348475
387,1.4184164900855631
388,1.4182898171903773
389,1.417959291924616
390,1.4183535951953894
391,1.4185904754398528
392,1.4182374032292455
393,1.4182543609663305
394,1.4179733927791611
395,1.4180779617533152
396,1.418123379975083
397,1.4184076832620867
398,1.4178677764539263
399,1.4183338073159093
400,1.4181432178845108
401,1.4180979395740803
402,1.4180238778270273
403,1.4181848995592419
404,1.4182559646849349
405,1.418458168827504
406,1.418370625044606
407,1.4184415085098332
408,1.4181100601052754
409,1.4182158605062152
410,1.4185174577660566
411,1.4181392047926245
412,1.418459348154137
413,1.418132667258576
414,1.4180959019750659
415,1.4182332852469857
416,1.4181573332304893
417,1.4186649891816068
418,1.418319289142592
419,1.4181901207881105
420,1.417883629736783
421,1.4183639741668481
422,1.4181376888852044
423,1.4177430659403158
424,1.418426468989956
425,1.4180843243550634
426,1.4179164324759057
427,1.4184978241168298
428,1.4183632942771083
429,1.418726215486761
430,1.4180084197807588
431,1.4184891273592384
432,1.4180886058834976
433,1.4181715020567567
434,1.4181116852159956
435,1.4184617506267365
436,1.4181280174062152
437,1.4182359647819862
438,1.4183361337084845
439,1.4181575657834882
440,1.418138763321464
441,1.418202622582012
442,1.4181398203335
443,1.4181003365261338
444,1.418361831159909
445,1.4184093713415342
446,1.4183707627132212
447,1.4183229406387174
448,1.4183908333481652
449,1.4182805162780365
450,1.4181960733168033
451,1.4182568293404476
452,1.4181786596171244
453,1.418357454919608
454,1.4181497938898642
455,1.418079715216729
456,1.4180317142420327
457,1.4180528286051992
458,1.4182265995207812
459,1.4183543573757673
460,1.4181894314099324
461,1.4183494080337877
462,1.4182673408050095
463,1.4181926160748892
464,1.418460793847113
465,1.4182202182871906
466,1.4183739361645689
467,1.4184640920282963
468,1.4181094688893054
469,1.4184521431515773
470,1.4183368945087262
471,1.4179744948181505
472,1.4180072226848686
473,1.4182086931123747
474,1.4182024493748822
475,1.418277060761293
