epoch,training_nll
1,28.504496003245258
2,2.699231988781101
3,1.6297049993997093
4,1.3715146203617474
5,1.2126265777336371
6,1.1384045514431629
7,1.12707143170493
8,1.0980296252848027
9,1.0883230704527636
10,1.0646356671721071
11,1.05518619961791
12,1.0463392577328525
13,1.0440750344768985
14,1.0422825433395722
15,1.0351369983547336
16,1.0357865409536675
17,1.03135100039807
18,1.0339968152098604
19,1.025161692729363
20,1.0232434639563928
21,1.026582888194493
22,1.0231411928658958
23,1.018667655986744
24,1.020258890403496
25,1.0189098997430488
26,1.0134836055420258
27,1.0140328839585022
28,1.0111752185192737
29,1.011267526464148
30,1.0100019665864797
31,1.0101242772825472
32,1.0109078255328503
33,1.0068300667699877
34,1.0106282731988927
35,1.0055237078404688
36,1.0067810468621305
37,1.005412833376245
38,1.004457148876819
39,1.0015665829836666
40,1.0042543352305233
41,1.0040798095556407
42,1.004606041279468
43,1.001869220000047
44,1.0038258308892722
45,1.0017324017954397
46,1.0012424961551205
47,1.0005923142799964
48,0.9993810692986289
49,0.9995583767419333
50,0.9992065272488437
51,1.0003041552973317
52,1.0000798420591668
53,0.9993237309403472
54,0.9982747612418709
55,0.9978065700321407
56,0.9978589382800427
57,1.0012483288953593
58,0.9999352569108481
59,0.9980604858188838
60,1.0006438605077974
61,0.9996723801225096
62,0.9987376044084738
63,0.994694132071275
64,0.9978258871770167
65,0.9960471096929613
66,0.9969573440132561
67,0.997119223023509
68,0.9963204428389832
69,0.9966029334854294
70,0.996874485042069
71,0.9966863524782789
72,0.9946465348149394
73,0.9952225593420175
74,0.9930668296394768
75,0.9950164995350681
76,0.9937991080703316
77,0.993175534101633
78,0.9958275857862535
79,0.9926350332878449
80,0.9926119047206837
81,0.9934257727402908
82,0.9954942759576735
83,0.992679931305267
84,0.9951455979556828
85,0.9928507948969747
86,0.9954296396328852
87,0.9924413935168759
88,0.9942815271052685
89,0.9929820548047076
90,0.9950664069626357
91,0.9919152430125645
92,0.994551094023736
93,0.9918003003675859
94,0.9919059735078078
95,0.9922870528566968
96,0.9915226206674681
97,0.9913441623960223
98,0.9911969854281499
99,0.9903159305289552
100,0.992461927644499
101,0.9920843983744527
102,0.9914760072152693
103,0.9905545174420535
104,0.991743056328742
105,0.9908636572596791
106,0.9901492372973935
107,0.991602259677845
108,0.9894453287124634
109,0.9896829547462883
110,0.9901265927723476
111,0.9896548999534859
112,0.9900477941219623
113,0.9904636249437437
114,0.9889528816872901
115,0.9914281184856708
116,0.9896944748176323
117,0.9909287678016411
118,0.9884433693938203
119,0.9896075843454717
120,0.9888745218842894
121,0.9905303487410912
122,0.9875600599980616
123,0.9890205015192975
124,0.98782485133999
125,0.9887688068243173
126,0.9889214300847315
127,0.9886360443555392
128,0.9875998739357833
129,0.9886131745118362
130,0.9891196980581178
131,0.9891788278307233
132,0.988485241329277
133,0.9880566151587518
134,0.9876073972209469
135,0.9882713726588658
136,0.9879612267672361
137,0.9879501370283273
138,0.986897641485864
139,0.9872603403342949
140,0.9873602829136692
141,0.9863382197998383
142,0.9871616193226406
143,0.9875851974382506
144,0.985050346170153
145,0.9862562234585102
146,0.9869529126764653
147,0.9839498551337273
148,0.9859268521214579
149,0.9869577714375087
150,0.9861326807147854
151,0.9876732105737204
152,0.987669669009827
153,0.9871796638101011
154,0.9863058780575846
155,0.9864643812179565
156,0.9849632998089214
157,0.9865119110096942
158,0.9857315932001386
159,0.9858202233419313
160,0.9851336583986388
161,0.9856959620674888
162,0.985662219288585
163,0.985306224325201
164,0.9846628681643979
165,0.9840495619145069
166,0.983572101855016
167,0.986188340318072
168,0.9857744875845018
169,0.9850429794290564
170,0.9833521449958885
171,0.9834152184999906
172,0.9852107173793918
173,0.9843801364793883
174,0.9860849799690666
175,0.982778706393399
176,0.9858694325436602
177,0.9855469504555503
178,0.9835438309135017
179,0.9829713630152273
180,0.9839763137010428
181,0.983767433480902
182,0.9854254133098728
183,0.98569370167596
184,0.9847752314347488
185,0.9842059455075107
186,0.9838667112392384
187,0.9843526665981
188,0.9825068017938635
189,0.9852742840955545
190,0.9833578788317167
191,0.9818763595360976
192,0.9860889859251923
193,0.9831477207141918
194,0.9840264091124902
195,0.9818544872514494
196,0.9837864047878391
197,0.9837067192727393
198,0.9832035656813737
199,0.9813249923370697
200,0.9811124847485468
201,0.9836379138977973
202,0.982513753267435
203,0.9828827047086024
204,0.9819083122106699
205,0.9808794338624556
206,0.9835992154184279
207,0.9819064873915452
208,0.9819753484411554
209,0.9803640986536886
210,0.9814872872698438
211,0.9813342860766819
212,0.9825920947305449
213,0.9834200798810183
214,0.9803138774829906
215,0.9811572157419645
216,0.9806772057826703
217,0.9806473635055206
218,0.9810332950654921
219,0.9813034115256843
220,0.9809824188986978
221,0.9819433440218915
222,0.9831696663584027
223,0.9810321861571007
224,0.9802091514671242
225,0.9802528456017211
226,0.9812336832612425
227,0.9805556968018249
228,0.9803087344536414
229,0.9795590724263873
230,0.9802180731689537
231,0.9798985182583987
232,0.9795708669410957
233,0.979892217195951
234,0.9805625755708296
235,0.9797211374555316
236,0.9784613795332856
237,0.9819159036154276
238,0.9786537021071047
239,0.9781975477606386
240,0.9797877833083436
241,0.9798075347156315
242,0.9800823520828079
243,0.9782862257171463
244,0.9772043516347696
245,0.9778818723919628
246,0.9784419929588234
247,0.9786836301887428
248,0.9772507777580848
249,0.9785254093316885
250,0.9804849735983125
251,0.9791466888490614
252,0.9779781954629081
253,0.9791231902091058
254,0.9766443502771985
255,0.9786420785463773
256,0.979076318033449
