epoch,training_nll
1,8.148455106295073
2,1.7766024044581823
3,1.3928444202129657
4,1.2909898771034491
5,1.2132202098657796
6,1.173834047474704
7,1.1457952418170132
8,1.113625935145787
9,1.1017614734041823
10,1.084074379323603
11,1.0728818230576567
12,1.0610538301887094
13,1.0604658546028556
14,1.0511488180894117
15,1.043572301393027
16,1.038798180255261
17,1.0348100583631914
18,1.0319831332007607
19,1.020880828846942
20,1.0173621347972326
21,1.0189337887606777
22,1.016432285963834
23,1.0101792648598389
24,1.0068969143615973
25,1.0066708666937692
26,1.0071217974463662
27,1.0001757511725793
28,0.9981766821263911
29,1.0010716378033817
30,0.9956377148628235
31,0.9931137325999501
32,0.9956418740880358
33,0.9893880086940724
34,0.9899413533263154
35,0.9923609141465072
36,0.9878461911128118
37,0.9835358262062073
38,0.9866141218405503
39,0.9848390909341666
40,0.9831344937230204
41,0.9801858807658101
42,0.9804612116499262
43,0.9771353753058465
44,0.9758315374563028
45,0.9786883376456879
46,0.9767964888405014
47,0.9762373881025629
48,0.9752904333911099
49,0.9732735641710051
50,0.9739355202559586
51,0.9732803047358335
52,0.9750196835496924
53,0.9707397320768335
54,0.9707700315412584
55,0.9724690043009244
56,0.9695741246034811
57,0.9683844519185496
58,0.9700970092972556
59,0.9674933133544502
60,0.9701736261556436
61,0.9724143586315952
62,0.9658959036345011
63,0.966235964507847
64,0.9686684608459473
65,0.9653489602791084
66,0.9658342331320375
67,0.9674964239309122
68,0.9646822286176158
69,0.9639561307299268
70,0.9672024132131221
71,0.9637815415204226
72,0.9646581771609547
73,0.9620188834903004
74,0.9607662028008765
75,0.9615551318441119
76,0.9629013243612352
77,0.9638002462439484
78,0.9617119981692388
79,0.9638410217159397
80,0.9612495506202782
81,0.9605426421532264
82,0.9598547449478736
83,0.9620599301306756
84,0.9603655672335363
85,0.9597382925368927
86,0.9618503863994892
87,0.9601424218534114
88,0.9592394750196855
89,0.957883826978914
90,0.9594612023332617
91,0.9585887016830864
92,0.9615395711018488
93,0.9588315585157373
94,0.9590863159724644
95,0.9585429305558676
96,0.9565122297831944
97,0.9574955878676948
98,0.9564211512659933
99,0.9579319999768183
100,0.9591483231429215
101,0.9566052994885288
102,0.9571693775418041
103,0.9568621850275731
104,0.9562259185445178
105,0.9571659506022275
106,0.9552704646037176
107,0.9585025539764991
108,0.9555375228871356
109,0.9544999763205811
110,0.9548734570597555
111,0.9565959919939985
112,0.9555733125288408
113,0.9533923065269386
114,0.9549391250033955
115,0.9552477047993586
116,0.9551300832203456
117,0.953199164553003
118,0.9554869879733076
119,0.9541430840125451
120,0.9549297559392321
121,0.9530062937474513
122,0.9542816739815932
123,0.9530239851920159
124,0.9538133956573822
125,0.952472278050014
126,0.9535052245789832
127,0.9525889151698941
128,0.9518359906070835
129,0.9511457982954088
130,0.9504800406131115
131,0.9507406111601945
132,0.9527378881370628
133,0.9522003341507126
134,0.9528102802706289
135,0.9516258501744532
136,0.9508052442100022
137,0.9513345275606427
138,0.9512254700555907
139,0.9528441101640135
140,0.9510897935091794
141,0.9510851757866996
142,0.9513511192667615
143,0.9531781634131631
144,0.9513589300952114
145,0.9504529480095748
146,0.9507138539146591
147,0.9494383590562003
148,0.9505734024467049
149,0.9512821101880335
150,0.9525309303304651
151,0.9473669050814031
152,0.949235194331997
153,0.950104316512307
154,0.9489638281392527
155,0.9493013279778617
156,0.9476411919017415
157,0.9501187853760772
158,0.9479938935447525
159,0.9489354753232264
160,0.9505287120630453
161,0.9478623670536083
162,0.9507583026047591
163,0.9474354615578284
164,0.9477419420913026
165,0.9483586962406452
166,0.9486347207656274
167,0.9471201300621033
168,0.9467643846522321
169,0.9487634143986545
170,0.9504469547952924
171,0.9466940387264713
172,0.9485806790026989
173,0.9463645547300905
174,0.9484689307736827
175,0.9469912569601457
176,0.9461217725669945
177,0.9472673351948078
178,0.945640470300402
179,0.9463025324947232
180,0.9479233242653229
181,0.9495358624301113
182,0.9463238801274981
183,0.9461079233295315
184,0.9474186085082672
185,0.94438817016371
186,0.9481313025558388
187,0.9460748034519154
188,0.944561875128484
189,0.9486367984132452
190,0.9462576403722658
191,0.9454788152988141
192,0.9462649448887333
193,0.9462642466628944
194,0.944774887064001
195,0.9443633621865577
196,0.9451121045992925
197,0.9438785720657517
198,0.945274877679217
199,0.9439789757623778
200,0.9425393035123636
