epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.4441465967630287,-1.447032006677737,-4.182397888985298,1.0280282834333296,15.847449206211492
10,1.3326234913255317,-1.3393303969719406,-4.074696279279501,0.9164052697363346,14.126737740883499
15,1.1975337147233955,-1.2410460499039466,-3.9764119322115072,0.8004272720701138,12.338892468852592
20,1.1133847643572643,-1.1151243437824243,-3.8504902260899847,0.6212714549294233,9.577137072384334
25,1.0489781012975548,-1.0680137113582067,-3.8033795936657673,0.5409404842774685,8.338804445940651
30,1.0156279553371261,-1.029936259054044,-3.7653021413616043,0.46452766825444447,7.1608716568497375
35,0.9935452023663195,-1.0118427581251652,-3.747208640432726,0.4229094953930315,6.5193116132360105
40,0.9828574767553184,-0.9986858515301728,-3.7340517338377333,0.38978711512061426,6.008717473453934
45,0.9654390328380478,-0.9833932915825684,-3.718759173890129,0.3474827886556214,5.356580093826883
50,0.9643346588295626,-0.979311138525939,-3.7146770208334994,0.3347974111694364,5.161030146021601
55,0.9527417684654634,-0.9701765894062987,-3.7055424717138594,0.3052864950290362,4.706108093088055
60,0.9494076138998131,-0.9638736418493584,-3.699239524156919,0.2835701572184724,4.371342394494913
65,0.9508641907967716,-0.9588164960331309,-3.6941823783406917,0.264280033252852,4.073977784235282
70,0.9505101863638943,-0.957674654155352,-3.6930405364629126,0.2599100920827374,4.006613470719121
75,0.9463936801416328,-0.9544193712943321,-3.689785253601893,0.24735622007731878,3.813090676849331
80,0.9464407623053555,-0.9506749294539624,-3.686040811761523,0.23068309789517766,3.556068155443552
85,0.9423135387370865,-0.9506760273390998,-3.6860419096466606,0.23047308321981777,3.5528307184269203
90,0.9438555817527464,-0.9462221340224131,-3.6815880163299735,0.21001698603905666,3.2374921108812256
95,0.9449075108551117,-0.9478968723083261,-3.6832627546158867,0.2176925961272069,3.355814610405016
100,0.9403389220735634,-0.9485556200042229,-3.6839215023117835,0.22131912304015305,3.411718862715244
105,0.9389861999266598,-0.9459295548272874,-3.681295437134848,0.20848522652684795,3.2138794732198033
110,0.9360087899319139,-0.945207932871811,-3.680573815179372,0.2054774521485322,3.1675134548493378
115,0.9377398878695017,-0.9459839652764727,-3.681349847584033,0.2088900777313203,3.2201203924299007
120,0.941412731107459,-0.9424321626298848,-3.6777980449374454,0.19059716570039914,2.938128159624472
125,0.9405608416561142,-0.9528261246829477,-3.6881920069905085,0.2397386119234876,3.6956623803078514
130,0.938684960924478,-0.9504644520762279,-3.6858303343837884,0.23053422887371483,3.5537732834803935
135,0.9356343827573171,-0.9435096572773233,-3.678875539584884,0.19636335861343324,3.0270162010373136
140,0.9367725633713136,-0.9466405572509878,-3.6820064395585486,0.21105409621292956,3.2534795698344374
145,0.9362497142998569,-0.9433133706237028,-3.6786792529312633,0.19452275917995002,2.998642703207776
150,0.9341576379465769,-0.9424550810610456,-3.6778209633686063,0.19057621656154725,2.9378052063780453
155,0.9372716900335258,-0.9417128965424565,-3.677078778850017,0.18611637262793493,2.869055020003291
160,0.9344179453141239,-0.9430600288711604,-3.6784259111787208,0.1934480863220452,2.9820762362385467
165,0.9434321721394857,-0.9477412632844117,-3.6831071455919724,0.21644092013567834,3.336519568324603
170,0.9330595856210793,-0.9417657894592703,-3.6771316717668308,0.18634110451619704,2.8725193601660286
175,0.9320066449153854,-0.9420774383052848,-3.6774433206128454,0.1878990701214873,2.896536024455694
180,0.9340686477331751,-0.9430772492295211,-3.678443131537082,0.19354761187292993,2.983610387376794
185,0.9322681687921884,-0.9418150712377983,-3.677180953545359,0.18646082266181452,2.8743648481788626
190,0.9323688905880633,-0.9454220284273793,-3.68078791073494,0.20544113743010264,3.1669537094224385
