epoch,training_nll
1,7.15331584838859
2,1.292871834905145
3,1.250229810562463
4,1.2173530888274522
5,1.1844609737910627
6,1.164130223607554
7,1.1452407116771643
8,1.1278222412224599
9,1.1149246846973704
10,1.104285807156897
11,1.0936293791027132
12,1.0853410603030471
13,1.0783387468856516
14,1.0733417982422417
15,1.0658053784694486
16,1.0616518697563755
17,1.058267839260986
18,1.0548569407663684
19,1.048904292148808
20,1.047868822899194
21,1.044036643404791
22,1.0408808091311779
23,1.0379037774753674
24,1.0363202749589757
25,1.0330797643466032
26,1.0339191771376608
27,1.031449927031158
28,1.0291113123024422
29,1.0257630929463375
30,1.0251204408102437
31,1.0227371856747065
32,1.0218347672377075
33,1.019622954735864
34,1.0192793606425823
35,1.0163248781247431
36,1.0158848263556388
37,1.018385863355577
38,1.0139730940487521
39,1.014331253215333
40,1.0127911401155054
41,1.0117119649081554
42,1.0111295031112375
43,1.0094906973864526
44,1.007741925271455
45,1.006234637613307
46,1.0077798140216156
47,1.0083129930650532
48,1.0066750536973166
49,1.0057072537873812
50,1.0024235531478767
51,1.004252155236056
52,1.0030545725405795
53,1.0011149207622358
54,1.0013160521672897
55,1.0006652984289932
56,1.000791726631897
57,0.9999211485203288
58,1.001143212457305
59,0.9982535675762798
60,0.9981601301906178
61,0.9977398663276993
62,0.9962561117663996
63,0.9958917278044946
64,0.9958625948287652
65,0.9964784004413065
66,0.9939975314155751
67,0.9950224999599601
68,0.9936074193370124
69,0.9940052643948775
70,0.9939570552965841
71,0.9930002601915707
72,0.9921455894473301
73,0.9928101879236124
74,0.9911004489422359
75,0.9916988684521524
76,0.9917609873584431
77,0.9890140141998423
78,0.9895148513257953
79,0.9913144394546394
80,0.9886202426404244
81,0.989139600286206
82,0.9878525370018639
83,0.9858708139890735
84,0.9876049760218706
85,0.9864083757421088
86,0.9873572901743258
87,0.9853725677683645
88,0.9870636249051511
89,0.9866137552158475
90,0.986007997969079
91,0.9857778524760933
92,0.9845438294811928
93,0.9862060097428973
94,0.9831009131676428
95,0.982802961250725
96,0.983606162194681
97,0.9831949484001086
98,0.9841293590354302
99,0.9806668259436516
100,0.9824933653381908
101,0.9821174666848126
102,0.981049543124058
103,0.9804639418276897
104,0.9803492013433347
105,0.9822778798229872
106,0.9803960026917977
107,0.9801067869382898
108,0.9810338445980314
109,0.9796462937337552
110,0.9795664901872283
111,0.9790113888512152
112,0.9776125396596832
113,0.9793645800638867
114,0.9763482348047028
115,0.9775309009716606
116,0.9792122799730353
117,0.976273929352642
118,0.9754017014719522
119,0.9753493023021579
120,0.9768739565162082
121,0.9754369160504017
122,0.974626255009681
123,0.9753156637425304
124,0.9758335447105646
125,0.9746815331416866
126,0.9736713519502741
127,0.9757083909668455
128,0.9739414107580915
129,0.9744352250809036
130,0.9729645169925792
131,0.974047802862869
132,0.9721373680983032
133,0.9745150245766295
134,0.972631692050473
135,0.9721212648136588
136,0.9727161715717377
137,0.9702918762270816
138,0.9717557670743463
139,0.9698673169718334
140,0.970721204496896
141,0.9700786553668873
142,0.9694872292757292
143,0.9706424776275824
144,0.9695840981400129
145,0.9695616641605299
146,0.9699923264298753
147,0.9700112327402849
148,0.9695419830540366
149,0.9708399051215656
150,0.9677075073042605
151,0.9691005272001124
152,0.9689921829306963
153,0.9687387055949486
154,0.9670878263610337
155,0.9664787988961064
156,0.9671753405753077
157,0.9679311560195627
158,0.9658294699467245
159,0.9686545565676149
160,0.9685355588841978
161,0.9667840296525142
162,0.9671048619086174
163,0.9668109046602712
164,0.9656895703225202
165,0.9654966619794036
166,0.9646780679912629
167,0.966067648628383
168,0.9662014733369039
169,0.966030039190603
170,0.9666949022549256
171,0.9643133647876522
172,0.9649019226544369
173,0.9655592042265586
174,0.9647281981337547
175,0.9650771197377671
176,0.9640229139255989
177,0.9646306725896034
178,0.9635949006872784
179,0.9629860760838983
180,0.9632296282496653
181,0.9636472323437211
182,0.9628149433043397
183,0.963541850110088
184,0.9639254305612179
185,0.962963996903153
186,0.9628230080635416
187,0.9619707753871766
188,0.96194220097191
189,0.962530492964686
190,0.9638338296030203
191,0.9626165453541498
192,0.9621739995775357
193,0.962627384011928
194,0.9613521167246912
195,0.9610109312506041
196,0.9605369575586905
197,0.963030824576381
198,0.9614076008045687
199,0.9610073739399545
200,0.9610476796038071
201,0.9608152670124717
202,0.9612029064949019
203,0.9611875157654607
204,0.9600979846529462
205,0.9601639846124824
206,0.9600164982879046
207,0.9602014938733081
208,0.959714484574854
209,0.9581319987452404
210,0.95953823826974
211,0.9597767886606235
212,0.959788349582668
213,0.9591310647313263
214,0.9573264822862166
215,0.959504121908478
216,0.9583572031610607
217,0.9588824790915497
218,0.9582794798616453
219,0.9584546781666456
220,0.9583744168795942
221,0.9577034624391904
222,0.9598196426641594
223,0.9578644364525714
224,0.9584934662589492
225,0.9554074144286245
226,0.9565363218997803
227,0.9572567173963997
228,0.9572395854011708
229,0.9574017482925259
230,0.9586900824353404
231,0.9575190130046528
232,0.9569138370799916
233,0.9561614244372585
234,0.9576049489496595
235,0.9573242954966062
236,0.956376635526762
237,0.954499479893599
238,0.9567845418100861
239,0.9556610189466672
240,0.9564387337289582
241,0.9553293151119895
242,0.9549179331127237
243,0.9557806238644588
244,0.955486942584975
245,0.9559210826921103
246,0.9534579959116322
247,0.9569230079007894
248,0.9537682024663577
249,0.9541227623997126
250,0.9561385677598956
251,0.9548088748092405
252,0.9550157534008787
253,0.9545193229035395
254,0.9555805610350163
255,0.9557503922214529
256,0.9551802045447669
257,0.9539367986728459
258,0.9548616203546781
259,0.956107725603295
260,0.9537442731625826
261,0.9543202811331682
262,0.9543383257803151
263,0.954882158302052
264,0.9549119529729265
265,0.9546087619556193
266,0.9540689445493548
267,0.9533618028881481
268,0.954368474156854
269,0.95406508394301
270,0.9533555139229907
271,0.952902793241293
272,0.953318945412497
273,0.9521627939891918
274,0.9536284986308735
275,0.9532856581151935
276,0.9537686274146828
277,0.9536130192981954
278,0.9533225099888691
279,0.9528404791892668
280,0.9535172412567797
281,0.9527215998792596
282,0.9531519959531042
283,0.9528221481569119
284,0.953036807180094
285,0.952852937781695
286,0.9530016212787443
287,0.9529447703428382
288,0.9534259768365656
289,0.9528971628849561
290,0.953708282244887
291,0.9537805194093443
292,0.9516938887496339
293,0.950877640818315
294,0.9515659456757152
295,0.9508235229514821
296,0.9503544388336914
297,0.9520356498875664
298,0.9524569958930649
299,0.9516559221983728
300,0.9536058465511154
301,0.9523154926017136
302,0.9519847770339077
303,0.9515372152081585
304,0.95367018118131
305,0.9516040916195965
306,0.951530044647225
307,0.9513795648449318
308,0.9505375533042216
309,0.9522296403732629
310,0.9513779513401249
311,0.950944668202467
312,0.9510659657764332
313,0.9510130368518727
314,0.9500117614431288
315,0.9526090991021231
316,0.952321024067065
317,0.9523425827520179
318,0.9507341681303458
319,0.9524741665959486
320,0.952053919000533
321,0.9512641749464321
322,0.9510664004338212
323,0.9521222916364412
324,0.9504625794056807
325,0.9501844225963728
326,0.9510317337422952
327,0.951305306780814
328,0.9518947014916677
329,0.9492250307992567
330,0.9510008294091127
331,0.9514943764433506
332,0.9511232294439627
333,0.950115007618613
334,0.9499151501583565
335,0.9510838441478396
336,0.9496680383671964
337,0.9512708956755481
338,0.9517432607493355
339,0.9517633214737605
340,0.9514303391933956
341,0.9501600349090888
342,0.9494070718074951
343,0.9510813320081726
344,0.9510239832095215
345,0.9503044491189712
346,0.9506896756742121
347,0.9496810238852599
348,0.9507670988285555
349,0.9484362928869912
350,0.9502901151342299
351,0.9499976333419611
352,0.9491487714464997
353,0.9487349821783063
354,0.9492767743179584
355,0.9505563123712262
356,0.9504126388792595
357,0.9489811391377784
358,0.949396658869623
359,0.9498220749657517
360,0.9508691921974849
361,0.9495708252491174
362,0.9497571857615967
363,0.9505762734330845
364,0.9506365867108589
365,0.9483551581057659
366,0.9498782991205604
367,0.94968271589845
368,0.9474252286209386
369,0.9485324137033382
370,0.9486467227452267
371,0.950535253027882
372,0.9490108431478663
373,0.9500885656607833
374,0.9483192221632282
375,0.9485873321499254
376,0.9496989097152841
377,0.9483846444013693
378,0.9480349768069698
379,0.9493388230746618
380,0.950473662590389
381,0.9475959116972766
382,0.9472930007639312
383,0.9484502028878838
384,0.9476408672307044
385,0.9489626736574059
386,0.9476327469176588
387,0.947408233131277
388,0.9493856736757222
389,0.950336833537718
390,0.9477180436719711
391,0.9477972089279817
392,0.9478622025527872
393,0.9477719509614453
394,0.9494318815496747
395,0.9470369062248815
396,0.9474184558743927
397,0.9482971282581424
398,0.9478247480099256
399,0.9485227016183551
400,0.9475853462435281
401,0.9476509932046826
402,0.9470604071082164
403,0.9460014505422359
404,0.9471243974846157
405,0.9478936013408977
406,0.9467271680199213
407,0.947030525763058
408,0.946628053147173
409,0.947484209828135
410,0.9469443722964619
411,0.9471326438225846
412,0.9466931505496448
413,0.946340996470652
414,0.9469999043429682
415,0.9465271114917249
416,0.9480510366901739
417,0.9470670831499234
418,0.9467354628389064
419,0.9464817917076901
420,0.9469983094847061
421,0.9475780969813161
422,0.9469333645338123
423,0.9468548117203491
424,0.9469038979778269
425,0.9490727080110594
426,0.9506841755221963
427,0.9490133346477373
428,0.9464009660090186
429,0.9470828329217987
430,0.9485935942383389
431,0.9461509970528151
432,0.9468068601372687
433,0.9473407652385798
434,0.9463517813106442
435,0.9477057206849322
436,0.9466713036148293
437,0.945314799569057
438,0.9478004844829102
439,0.9471980002191331
440,0.9452196351918588
441,0.9475173258344204
442,0.9455029392190993
443,0.9466001961737903
444,0.9452823795289798
445,0.9457681088385844
446,0.9452888552167783
447,0.9469449986274703
448,0.9458835537765404
449,0.9459223753040277
450,0.945363427893115
451,0.9461695257385443
452,0.9453263697500753
453,0.9471154178873492
454,0.9470346766125166
455,0.9480793920406889
