epoch,training_nll,validation_lpd_standardized,validation_lpd_original,validation_rmse_standardized,validation_rmse_original
5,1.1077736290321474,-1.0433947965229204,-3.3528011461614247,0.48633464329052767,4.896633934684955
10,0.9761568246547049,-0.97635885146385,-3.285765201102354,0.3223342766077793,3.2454052025203164
15,0.9704708953379051,-0.9788567982260635,-3.2882631478645674,0.3327612630755433,3.3503887834757444
20,0.9661530411511755,-0.9640814087443206,-3.2734877583828244,0.2853110180750383,2.872638504510867
25,0.962951757133582,-0.9622208358717352,-3.2716271855102392,0.281237350440738,2.8316230386317454
30,0.9623166794178953,-0.9619922834820226,-3.2713986331205267,0.2804462873155135,2.823658251704812
35,0.957258047014954,-0.962137848938999,-3.271544198577503,0.28199004454082566,2.8392014916851815
40,0.9542439681540732,-0.9559334748703319,-3.265339824508836,0.25879291053523046,2.6056423876232033
45,0.9542198390056083,-0.9563156677921505,-3.2657220174306545,0.2611383587116928,2.6292574105423845
50,0.9556517152540936,-0.9536302832496031,-3.263036632888107,0.2510235830880767,2.5274173471456156
55,0.9527563347310498,-0.9535080234667296,-3.2629143731052337,0.25126034209898573,2.5298011568245706
60,0.9508665079472532,-0.9542205922813808,-3.2636269419198847,0.25462909187624205,2.5637192384331082
65,0.9480163499090066,-0.9492689780542826,-3.2586753276927864,0.234076567577251,2.3567872344079395
70,0.9472866558568654,-0.9485506082532389,-3.257956957891743,0.23087294087698573,2.3245316782412844
75,0.9476089569533369,-0.9476722655722106,-3.2570786152107147,0.22769277906480123,2.2925123969495087
80,0.9464340641184252,-0.9465462202361918,-3.2559525698746956,0.22264410773228083,2.2416801394558385
85,0.9440470594685177,-0.9474602968499108,-3.256866646488415,0.22720783658980168,2.2876298075479387
90,0.9424645201186275,-0.9463623626845125,-3.2557687123230163,0.22238777887830294,2.239099311459938
95,0.9440188798873754,-0.945219134577584,-3.254625484216088,0.21671018633968206,2.181934752705462
100,0.9429778974155905,-0.9437845314181449,-3.253190881056649,0.2104478541290855,2.118882812936282
