dataset,horizon,architecture,estimator,posterior_samples,learning_rate,ess_multiplier,best_epoch,nll_std,log_predictive_density_std,mse_std,rmse_std,mae_std,crps_std,coverage95_std,interval_width_std,interval_score_std,epistemic_variance_std,aleatoric_variance_std,total_variance_std,nll_ot,log_predictive_density_ot,mse_ot,rmse_ot,mae_ot,crps_ot,coverage95_ot,interval_width_ot,interval_score_ot,epistemic_variance_ot,aleatoric_variance_ot,total_variance_ot,gate_entropy,max_top_expert_share,switching_rate,checkpoint
ETTh1,192,moe_big,posterior_ensemble,100,0.001,1,7,2.4770151582239346e10,-2.4770151582239346e10,0.13673979791887325,0.36978344732947854,0.29509726522310925,0.2939115469883802,0.0072971395213076475,0.009825511117073218,11.61435165598655,1.8527663342238377e-6,4.63746452314447e-5,4.8227411565668526e-5,2.47701515843863e10,-2.47701515843863e10,10.016482667078185,3.1648827256437455,2.5256626380498246,2.515514376450567,0.0072971395213076475,0.08409405729115403,99.4042897026488,0.0001357190968200019,0.003397041952835536,0.003532761049655537,0.002832142889808038,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h192_moe_big_ivon.jld2
ETTh1,192,moe_big,posterior_ensemble,1000,0.001,1,7,2.2344171885100704e8,-2.2344171885100704e8,0.1366999944722695,0.3697296234713544,0.2950536140147029,0.29371297003749974,0.009632224168126095,0.011844104992680606,11.573440223878903,8.772384562263207e-6,5.074326321615577e-5,5.9515647778418974e-5,2.2344172099796078e8,-2.2344172099796078e8,10.013566979479808,3.1644220608951343,2.5252890384297326,2.51381480669943,0.009632224168126095,0.1013706902316972,99.05413913291962,0.0006425959322317074,0.003717052564149339,0.004359648496381046,0.004021030376942725,0.9999894921190893,1.343065693430657e-5,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h192_moe_big_ivon.jld2
ETTh1,336,moe,posterior_ensemble,10,0.001,1,13,9.16948555863542e9,-9.16948555863542e9,0.13534072358531804,0.367886835297647,0.29099052984357293,0.28697247168739015,0.029134785167745734,0.0285104420770974,11.169208906397325,1.6420967289897928e-5,0.00045567078949229395,0.00047209175678219193,9.169485560784042e9,-9.169485560784042e9,9.947159107412933,3.153911715221739,2.4946759520483877,2.4602289442315026,0.029134785167745734,0.2444214052953458,95.75417068442955,0.0012068944956339631,0.033490509904234175,0.03469740439986814,0.031114323955315853,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h336_moe_ivon.jld2
ETTh1,336,moe,posterior_ensemble,100,0.001,1,13,28302.007435164185,-28302.007435164185,0.1348987120537076,0.3672856001175483,0.2905608787526918,0.282809457024825,0.07004120070629782,0.06977285086997205,10.432154719491635,0.0002805086340452272,0.0008308095991543447,0.0011113182331995719,28304.15605856185,-28304.15605856185,9.914672514200147,3.1487572968077657,2.490992532368824,2.424539217241731,0.07004120070629782,0.5981660408836914,89.43536932543469,0.02061658856206703,0.061062147828288546,0.08167873639035557,0.0465074761102266,0.9897174808711007,0.0021548425080953784,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h336_moe_ivon.jld2
ETTh1,336,moe,posterior_ensemble,1000,0.001,1,13,429.0098227310357,-429.0098227310357,0.1348525621315816,0.3672227690810873,0.29053285077220237,0.28288338733688967,0.07416127133608005,0.07209085769690328,10.399767983043505,0.0001922120372957325,0.0008844756338855053,0.0010766876711812375,431.1584461286987,-431.1584461286987,9.91128062589025,3.148218643279124,2.490752247130163,2.4251730253994546,0.07416127133608005,0.6180384260466654,89.1577162601411,0.014127039273107985,0.06500644908509602,0.07913348835820398,0.0480378358917362,0.9957739846968805,0.001429496614659994,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h336_moe_ivon.jld2
ETTh1,336,moe_big,posterior_ensemble,10,0.001,1,5,8.797403060105411e6,-8.797403060105411e6,0.13506956710121507,0.36751811805843676,0.29044363686093155,0.27971409884516296,0.07769276044732196,0.0766488940073537,10.371328618488398,0.0003157152785140848,0.002026335622099642,0.002342050900613727,8.797405208728809e6,-8.797405208728809e6,9.927229875331662,3.1507506844134245,2.4899874119337904,2.398002561159039,0.07769276044732196,0.6571146928184967,88.91390420589555,0.0232041770194989,0.14892991779623002,0.17213409481572894,0.16592745692739114,0.966656856974691,0.013423609066823668,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h336_moe_big_ivon.jld2
ETTh1,336,moe_big,posterior_ensemble,100,0.001,1,5,5031.436861968317,-5031.436861968317,0.13517464556894274,0.36766104711941233,0.2904574287805804,0.2768800558443959,0.1347851677457328,0.13023815417620202,9.571515012993203,0.0005100964182781377,0.002435459866235393,0.002945556284513531,5033.58548536598,-5033.58548536598,9.934952844513155,3.1519760221983217,2.4901056507311115,2.37370617280274,0.1347851677457328,1.1165380242346656,82.05706330175143,0.037490639168450045,0.1789993887086779,0.21649002787712796,0.16192426141880167,0.9595291347851678,0.013279364144833676,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h336_moe_big_ivon.jld2
ETTh1,336,moe_big,posterior_ensemble,1000,0.001,1,5,58.64754354647923,-58.64754354647923,0.1352193738992756,0.3677218703031893,0.29048797315710895,0.2772076880492067,0.13213655091230136,0.12945713040306545,9.58732992307938,0.0006566688172564603,0.0021378986694578334,0.0027945674867142934,60.79616694414226,-60.79616694414226,9.938240249860515,3.152497462308338,2.4903675091552913,2.3765149796147607,0.13213655091230136,1.1098422694763603,82.19264529439224,0.048263294543485644,0.15712948517832845,0.20539277972181408,0.15522585824525106,0.9560344320188346,0.012548425080953782,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h336_moe_big_ivon.jld2
ETTh1,720,moe,posterior_ensemble,10,0.001,1,7,11448.830240791505,-11448.830240791505,0.29406453138114313,0.5422771721003412,0.42859846547158786,0.4127521594522271,0.059319482083709726,0.0974462979561611,15.353289914584078,0.0001879292433572236,0.002873569977409651,0.0030614992207668745,11450.988018562693,-11450.988018562693,22.01225846520811,4.691722334623833,3.708186692148764,3.5710861987159292,0.059319482083709726,0.8430946314345915,132.834972424176,0.014067480557825168,0.215101647123226,0.22916912768105116,0.12426455139933575,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h720_moe_ivon.jld2
ETTh1,720,moe,posterior_ensemble,100,0.001,1,7,1407.180011153668,-1407.180011153668,0.29510469297994457,0.5432353937106312,0.42935788791904334,0.41127441368963424,0.07798855766335441,0.1355260680381274,14.679095459366742,0.00013906233514616805,0.0030692733521665264,0.0032083356873126943,1409.3377889248568,-1409.3377889248568,22.090119966732498,4.700012762401023,3.7147571314765737,3.5583009052240437,0.07798855766335441,1.1725566058321475,127.00191629317324,0.010409538510597597,0.22975106181947952,0.2401606003300771,0.11744264549141649,1.0,0.0,/home/nimrais/repos/NGMP/paper_materials/ivon/moe/checkpoints/ETTh1_h720_moe_ivon.jld2
