method,dataset,dataset_name,split,split_protocol,likelihood,status,error,n_observations,n_features,n_train,n_test,outer_split_seed,inner_split_seed,model_seed,batch_seed,validation_seed,test_seed,learning_rate,ess_multiplier,best_epoch,stopped_early,selection_seconds,refit_seconds,evaluation_seconds,total_seconds,y_center,y_scale,checkpoint,lpd_standardized,nll_standardized,lpd_original,nll_original,rmse_standardized,rmse_original,coverage_50,coverage_80,coverage_95,mean_total_variance_standardized,mean_epistemic_variance_standardized,mean_aleatoric_variance_standardized,mean_total_variance_original,mean_epistemic_variance_original,mean_aleatoric_variance_original
IVON,concrete,Concrete,8,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260733,21260733,20281528,20281538,20281548,20281558,0.1,100,500,false,1.6949968338012695,1.7020699977874756,0.0011200904846191406,3.3981869220733643,35.78156418554473,16.792110337325646,checkpoints/concrete_split08_homoscedastic.jld2,-0.9622223423716754,0.9622223423716754,-3.78313149569534,3.78313149569534,0.28947805467362614,4.860947314347198,0.9514563106796117,1.0,1.0,1.0030112589366,0.003011258936600121,1.0,282.8240692279669,0.849099647048089,281.97496958091875
IVON,concrete,Concrete,9,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260734,21260734,20281628,20281638,20281648,20281658,0.1,100,475,false,1.4723858833312988,1.3661749362945557,0.001107931137084961,2.8396687507629395,35.786860841423916,16.60118473891167,checkpoints/concrete_split09_homoscedastic.jld2,-0.9618368173777708,0.9618368173777708,-3.7713108800075203,3.7713108800075203,0.2849079940625794,4.729810235157179,0.970873786407767,1.0,1.0,1.0051590900073923,0.005159090007392355,1.0,277.0211765093515,1.4218417738777631,275.59933473547375
IVON,concrete,Concrete,10,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260735,21260735,20281728,20281738,20281748,20281758,0.1,100,375,true,1.5609440803527832,0.9150071144104004,0.0023910999298095703,2.478342294692993,36.029395900755084,16.79448738563095,checkpoints/concrete_split10_homoscedastic.jld2,-0.9575033477089981,0.9575033477089981,-3.7785540484635085,3.7785540484635085,0.2713339411549318,4.556914375570792,0.970873786407767,1.0,1.0,1.0038559931529918,0.0038559931529917437,1.0,283.1424079489274,1.0876014028102385,282.0548065461172
IVON,concrete,Concrete,11,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260736,21260736,20281828,20281838,20281848,20281858,0.1,100,500,false,1.2785542011260986,1.3902509212493896,0.0011200904846191406,2.6699252128601074,35.97183387270762,16.617881060211488,checkpoints/concrete_split11_homoscedastic.jld2,-0.9702458797653558,0.9702458797653558,-3.7807251676959446,3.7807251676959446,0.3128183769484572,5.1983785876339725,0.9514563106796117,0.9902912621359223,1.0,1.0055520062979624,0.005552006297962507,1.0,277.68717951715377,1.53320858581813,276.15397093133566
IVON,concrete,Concrete,12,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260737,21260737,20281928,20281938,20281948,20281958,0.1,100,400,true,1.8021929264068604,1.4050688743591309,0.0011069774627685547,3.2083687782287598,35.83434735706576,16.606274029040723,checkpoints/concrete_split12_homoscedastic.jld2,-0.9817759784909733,0.9817759784909733,-3.791556556003687,3.791556556003687,0.3497098109579551,5.807376960034341,0.912621359223301,1.0,1.0,1.0041156167034704,0.0041156167034701995,1.0,276.90329390216294,1.1349567745705207,275.7683371275925
IVON,concrete,Concrete,13,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260738,21260738,20282028,20282038,20282048,20282058,0.1,100,390,true,1.1706089973449707,0.9033498764038086,0.003058195114135742,2.077017068862915,35.93875943905065,16.815372423923385,checkpoints/concrete_split13_homoscedastic.jld2,-0.9977479835564982,0.9977479835564982,-3.820041476818857,3.820041476818857,0.390702107585663,6.569801328332495,0.912621359223301,0.9805825242718447,1.0,1.0061144721918558,0.006114472191856027,1.0,284.4856580386811,1.728908283438027,282.75674975524316
IVON,concrete,Concrete,14,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260739,21260739,20282128,20282138,20282148,20282158,0.1,100,260,true,0.9433209896087646,0.7132589817047119,0.0029840469360351562,1.6595640182495117,35.98936353829554,16.81726132044635,checkpoints/concrete_split14_homoscedastic.jld2,-0.9884120898555069,0.9884120898555069,-3.8108179083398097,3.8108179083398097,0.3697489084076802,6.218163961705238,0.9611650485436893,0.9902912621359223,1.0,1.002608280958833,0.0026082809588331207,1.0,283.5579530668953,0.7376747467144117,282.8202783201809
IVON,concrete,Concrete,15,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260740,21260740,20282228,20282238,20282248,20282258,0.1,100,480,false,1.8748350143432617,1.6357090473175049,0.001129150390625,3.5116732120513916,35.55970873786404,16.758824058517998,checkpoints/concrete_split15_homoscedastic.jld2,-0.9826048003549608,0.9826048003549608,-3.8015297293744075,3.8015297293744075,0.35166746105827773,5.893533056520873,0.941747572815534,1.0,1.0,1.0041466293732932,0.004146629373293055,1.0,282.0227986191375,1.1646147947758383,280.85818382436173
IVON,concrete,Concrete,16,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260741,21260741,20282328,20282338,20282348,20282358,0.1,100,250,true,0.9013550281524658,0.765617847442627,0.0029799938201904297,1.6699528694152832,35.877659115426084,16.544880131122696,checkpoints/concrete_split16_homoscedastic.jld2,-0.9909136702572577,0.9909136702572577,-3.796990366583294,3.796990366583294,0.37253457540346196,6.163539888859814,0.912621359223301,0.9902912621359223,1.0,1.0059940747432203,0.005994074743220282,1.0,275.3738349658768,1.6407764126582853,273.73305855321854
IVON,concrete,Concrete,17,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260742,21260742,20282428,20282438,20282448,20282458,0.1,100,180,true,0.7952218055725098,0.6154940128326416,0.00417780876159668,1.414893627166748,36.01156418554473,16.816250029221205,checkpoints/concrete_split17_homoscedastic.jld2,-1.0034134083288846,1.0034134083288846,-3.8257590908841768,3.8257590908841768,0.40692858577256746,6.8430128379055395,0.912621359223301,0.9902912621359223,1.0,1.004299666943903,0.004299666943902874,1.0,284.00215180128714,1.2158867560049564,282.7862650452821
IVON,concrete,Concrete,18,repeated-holdout-v1,homoscedastic,success,,1030,8,927,103,20260743,21260743,20282528,20282538,20282548,20282558,0.1,100,495,false,1.4635870456695557,1.2428619861602783,0.0011250972747802734,2.7075741291046143,35.593872707659074,16.55794617814077,checkpoints/concrete_split18_homoscedastic.jld2,-1.004546674266558,1.004546674266558,-3.811412792473044,3.811412792473044,0.4106957278056256,6.800277681857509,0.9223300970873787,0.9805825242718447,0.9902912621359223,1.003172529865046,0.0031725298650459614,1.0,275.0353801339215,0.8697984957149072,274.1655816382066
